Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
193;vpp;9;160;['src/svm/fifo_segment.c', 'src/vnet/session/segment_manager.c'];vpp;closed
193;vpp;9;10;['src/vnet/session/session_debug.c'];vpp;closed
361;vpp;76;39;['src/vnet/session/session_debug.c'];vpp;new
361;vpp;333;39;['src/vnet/session/session_debug.c'];vpp;new
361;vpp;45;39;['src/vnet/session/session_debug.c'];vpp;new
361;vpp;361;39;['src/vnet/session/session_debug.c'];vpp;new
361;vpp;9;39;['src/vnet/session/session_debug.c'];vpp;new
361;vpp;5;39;['src/vnet/session/session_debug.c'];vpp;new
361;vpp;1698;39;['src/vnet/session/session_debug.c'];vpp;new
601;vpp;8;16;['src/vnet/ip/reass/ip4_sv_reass.c', 'src/vnet/ip/reass/ip6_sv_reass.c'];vpp;closed
2462;vpp;5;560;['src/vnet/ip/reass/ip4_sv_reass.c', 'src/vnet/ip/reass/ip6_sv_reass.c'];vpp;new
2597;vpp;5;4;['src/vnet/ip/reass/ip4_sv_reass.c', 'src/vnet/ip/reass/ip6_sv_reass.c'];vpp;new
267;vpp;8;2;['src/vnet/fib/fib_entry_src.c'];vpp;closed
1263;csit;1263;2;['src/vnet/fib/fib_entry_src.c'];csit;new
1263;csit;5;2;['src/vnet/fib/fib_entry_src.c'];csit;new
2414;vpp;2414;78;['src/vnet/fib/fib_entry_src.c'];vpp;new
2414;vpp;361;78;['src/vnet/fib/fib_entry_src.c'];vpp;new
2414;vpp;5;78;['src/vnet/fib/fib_entry_src.c'];vpp;new
2629;vpp;9;2;['src/vnet/bfd/bfd_udp.c'];vpp;closed
2493;vpp;9;2;['src/vppinfra/hash.c'];vpp;closed
1263;csit;1263;31;['resources/tools/presentation/generator_alerts.py', 'resources/tools/presentation/generator_cpta.py'];csit;closed
906;csit;1263;31;['resources/tools/presentation/generator_alerts.py', 'resources/tools/presentation/generator_cpta.py'];csit;closed
193;vpp;7;615;['src/vnet/session/application.h', 'src/vnet/session/application_worker.c', 'src/vnet/session/session_api.c'];vpp;closed
9;vpp;193;4;['src/vppinfra/clib.h'];vpp;closed
601;vpp;8;29;['test/test_ip4.py'];vpp;closed
1698;vpp;5;184;['test/test_ip4.py'];vpp;new
361;vpp;9;7;['src/plugins/af_xdp/af_xdp.api'];vpp;closed
193;vpp;9;2;['src/vppinfra/fifo.h'];vpp;closed
361;vpp;9;4;['build/external/packages/libbpf.mk'];vpp;closed
1698;vpp;9;448;['build/external/packages/libbpf.mk'];vpp;new
1698;vpp;5;448;['build/external/packages/libbpf.mk'];vpp;new
267;vpp;8;3;['src/vlibmemory/socket_api.c'];vpp;closed
2548;tldk;118;66;['dpdk/Makefile', 'examples/l4fwd/common.h', 'examples/l4fwd/pkt.c', 'examples/l4fwd/port.h', 'lib/libtle_l4p/ctx.c', 'lib/libtle_l4p/misc.h', 'lib/libtle_l4p/tcp_misc.h', 'lib/libtle_l4p/tcp_rxtx.c', 'lib/libtle_l4p/udp_rxtx.c', 'test/gtest/test_common.cpp'];tldk;closed
1698;vpp;2556;15;['dpdk/Makefile', 'examples/l4fwd/common.h', 'examples/l4fwd/pkt.c', 'examples/l4fwd/port.h', 'lib/libtle_l4p/ctx.c', 'lib/libtle_l4p/misc.h', 'lib/libtle_l4p/tcp_misc.h', 'lib/libtle_l4p/tcp_rxtx.c', 'lib/libtle_l4p/udp_rxtx.c', 'test/gtest/test_common.cpp'];vpp;new
1698;vpp;9;15;['dpdk/Makefile', 'examples/l4fwd/common.h', 'examples/l4fwd/pkt.c', 'examples/l4fwd/port.h', 'lib/libtle_l4p/ctx.c', 'lib/libtle_l4p/misc.h', 'lib/libtle_l4p/tcp_misc.h', 'lib/libtle_l4p/tcp_rxtx.c', 'lib/libtle_l4p/udp_rxtx.c', 'test/gtest/test_common.cpp'];vpp;new
1698;vpp;27;15;['dpdk/Makefile', 'examples/l4fwd/common.h', 'examples/l4fwd/pkt.c', 'examples/l4fwd/port.h', 'lib/libtle_l4p/ctx.c', 'lib/libtle_l4p/misc.h', 'lib/libtle_l4p/tcp_misc.h', 'lib/libtle_l4p/tcp_rxtx.c', 'lib/libtle_l4p/udp_rxtx.c', 'test/gtest/test_common.cpp'];vpp;new
1698;vpp;5;15;['dpdk/Makefile', 'examples/l4fwd/common.h', 'examples/l4fwd/pkt.c', 'examples/l4fwd/port.h', 'lib/libtle_l4p/ctx.c', 'lib/libtle_l4p/misc.h', 'lib/libtle_l4p/tcp_misc.h', 'lib/libtle_l4p/tcp_rxtx.c', 'lib/libtle_l4p/udp_rxtx.c', 'test/gtest/test_common.cpp'];vpp;new
1698;vpp;1698;15;['dpdk/Makefile', 'examples/l4fwd/common.h', 'examples/l4fwd/pkt.c', 'examples/l4fwd/port.h', 'lib/libtle_l4p/ctx.c', 'lib/libtle_l4p/misc.h', 'lib/libtle_l4p/tcp_misc.h', 'lib/libtle_l4p/tcp_rxtx.c', 'lib/libtle_l4p/udp_rxtx.c', 'test/gtest/test_common.cpp'];vpp;new
9;vpp;193;698;['src/vppinfra/clib.h', 'src/vppinfra/vector/test/test.h', 'src/vppinfra/vector/test/toeplitz.c', 'src/vppinfra/vector/toeplitz.h', 'src/vppinfra/vector_avx2.h', 'src/vppinfra/vector_avx512.h'];vpp;closed
76;csit;76;2;['DPDK_VPP_VER'];csit;closed
76;csit;1263;2;['DPDK_VPP_VER'];csit;closed
76;csit;76;2;['DPDK_VPP_VER'];csit;closed
76;csit;76;4;['resources/libraries/python/DpdkUtil.py'];csit;closed
76;csit;76;4;['resources/libraries/python/DpdkUtil.py'];csit;closed
1263;csit;5;76;['resources/libraries/python/DpdkUtil.py'];csit;new
1263;csit;1263;2823;['docs/model/current/schema/test_case.info.schema.json', 'docs/model/current/schema/test_case.info.schema.yaml', 'docs/model/current/schema/todos.txt', 'docs/model/current/schema/yaml2json.py', 'docs/model/current/top.rst', 'fdio.infra.ansible/roles/csit_sut_image/files/Dockerfile', 'fdio.infra.ansible/roles/python_env/tasks/main.yaml', 'requirements.txt', 'resources/libraries/bash/function/common.sh', 'resources/libraries/bash/function/per_patch.sh', 'resources/libraries/python/Constants.py', 'resources/libraries/python/DPDK/DPDKTools.py', 'resources/libraries/python/SetupFramework.py', 'resources/libraries/python/VPPUtil.py', 'resources/libraries/python/model/ExportLog.py', 'resources/libraries/python/model/ExportResult.py', 'resources/libraries/python/model/export_json.py', 'resources/libraries/python/model/mem2raw.py', 'resources/libraries/python/model/raw2info.py', 'resources/libraries/python/model/util.py', 'resources/libraries/python/model/validate.py', 'resources/libraries/python/ssh.py', 'resources/libraries/robot/performance/performance_display.robot', 'resources/libraries/robot/performance/performance_utils.robot', 'resources/libraries/robot/shared/default.robot', 'resources/libraries/robot/shared/suite_setup.robot', 'resources/libraries/robot/shared/suite_teardown.robot', 'resources/libraries/robot/shared/test_setup.robot', 'resources/libraries/robot/shared/test_teardown.robot', 'resources/tools/scripts/topo_reservation.py', 'tests/__init__.robot', 'tests/dpdk/perf/10ge2p1x710-eth-l2xcbase-testpmd-ndrpdr.robot', 'tests/dpdk/perf/10ge2p1x710-ethip4-ip4base-l3fwd-ndrpdr.robot', 'tests/dpdk/perf/2n1l-10ge2p1x710-eth-l2xcbase-testpmd-ndrpdr.robot', 'tests/dpdk/perf/2n1l-10ge2p1x710-ethip4-ip4base-l3fwd-ndrpdr.robot', 'tests/dpdk/perf/__init__.robot', 'tests/trex/perf/__init__.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4-ip4base-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4-ip4scale2m-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4tcp-ip4base-h1024-p63-s64512-cps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4tcp-ip4base-h1024-p63-s64512-pps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4tcp-ip4base-h262144-p63-s16515072-cps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4tcp-ip4base-h262144-p63-s16515072-pps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4udp-ip4base-h1024-p63-s64512-cps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4udp-ip4base-h1024-p63-s64512-pps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4udp-ip4base-h262144-p63-s16515072-cps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4udp-ip4base-h262144-p63-s16515072-pps-tg-ndrpdr.robot', 'tests/trex/perf/ip6/1n1l-10ge2p1x710-ethip6-ip6base-tg-ndrpdr.robot', 'tests/trex/perf/ip6/1n1l-10ge2p1x710-ethip6-ip6scale2m-tg-ndrpdr.robot', 'tests/trex/perf/l2/1n1l-10ge2p1x710-eth-l2bdscale1mmaclrn-tg-ndrpdr.robot', 'tests/vpp/device/__init__.robot', 'tests/vpp/perf/__init__.robot'];csit;closed
1263;csit;180;2823;['docs/model/current/schema/test_case.info.schema.json', 'docs/model/current/schema/test_case.info.schema.yaml', 'docs/model/current/schema/todos.txt', 'docs/model/current/schema/yaml2json.py', 'docs/model/current/top.rst', 'fdio.infra.ansible/roles/csit_sut_image/files/Dockerfile', 'fdio.infra.ansible/roles/python_env/tasks/main.yaml', 'requirements.txt', 'resources/libraries/bash/function/common.sh', 'resources/libraries/bash/function/per_patch.sh', 'resources/libraries/python/Constants.py', 'resources/libraries/python/DPDK/DPDKTools.py', 'resources/libraries/python/SetupFramework.py', 'resources/libraries/python/VPPUtil.py', 'resources/libraries/python/model/ExportLog.py', 'resources/libraries/python/model/ExportResult.py', 'resources/libraries/python/model/export_json.py', 'resources/libraries/python/model/mem2raw.py', 'resources/libraries/python/model/raw2info.py', 'resources/libraries/python/model/util.py', 'resources/libraries/python/model/validate.py', 'resources/libraries/python/ssh.py', 'resources/libraries/robot/performance/performance_display.robot', 'resources/libraries/robot/performance/performance_utils.robot', 'resources/libraries/robot/shared/default.robot', 'resources/libraries/robot/shared/suite_setup.robot', 'resources/libraries/robot/shared/suite_teardown.robot', 'resources/libraries/robot/shared/test_setup.robot', 'resources/libraries/robot/shared/test_teardown.robot', 'resources/tools/scripts/topo_reservation.py', 'tests/__init__.robot', 'tests/dpdk/perf/10ge2p1x710-eth-l2xcbase-testpmd-ndrpdr.robot', 'tests/dpdk/perf/10ge2p1x710-ethip4-ip4base-l3fwd-ndrpdr.robot', 'tests/dpdk/perf/2n1l-10ge2p1x710-eth-l2xcbase-testpmd-ndrpdr.robot', 'tests/dpdk/perf/2n1l-10ge2p1x710-ethip4-ip4base-l3fwd-ndrpdr.robot', 'tests/dpdk/perf/__init__.robot', 'tests/trex/perf/__init__.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4-ip4base-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4-ip4scale2m-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4tcp-ip4base-h1024-p63-s64512-cps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4tcp-ip4base-h1024-p63-s64512-pps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4tcp-ip4base-h262144-p63-s16515072-cps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4tcp-ip4base-h262144-p63-s16515072-pps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4udp-ip4base-h1024-p63-s64512-cps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4udp-ip4base-h1024-p63-s64512-pps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4udp-ip4base-h262144-p63-s16515072-cps-tg-ndrpdr.robot', 'tests/trex/perf/ip4/1n1l-10ge2p1x710-ethip4udp-ip4base-h262144-p63-s16515072-pps-tg-ndrpdr.robot', 'tests/trex/perf/ip6/1n1l-10ge2p1x710-ethip6-ip6base-tg-ndrpdr.robot', 'tests/trex/perf/ip6/1n1l-10ge2p1x710-ethip6-ip6scale2m-tg-ndrpdr.robot', 'tests/trex/perf/l2/1n1l-10ge2p1x710-eth-l2bdscale1mmaclrn-tg-ndrpdr.robot', 'tests/vpp/device/__init__.robot', 'tests/vpp/perf/__init__.robot'];csit;closed
180;csit;180;138;['docs/model/current/top.rst', 'resources/libraries/bash/entry/check/model_version.sh', 'resources/libraries/python/Constants.py', 'resources/libraries/python/model/__init__.py', 'tox.ini'];csit;closed
1263;csit;1263;138;['resources/libraries/bash/entry/check/model_version.sh', 'resources/libraries/python/Constants.py', 'tox.ini', 'docs/model/top.rst', 'resources/libraries/python/model/__init__.py', 'docs/model/current/top.rst', 'docs/model/README.rst', 'docs/model/comment.rst'];csit;closed
1263;csit;180;138;['resources/libraries/bash/entry/check/model_version.sh', 'resources/libraries/python/Constants.py', 'tox.ini', 'docs/model/top.rst', 'resources/libraries/python/model/__init__.py', 'docs/model/current/top.rst', 'docs/model/README.rst', 'docs/model/comment.rst'];csit;closed
1263;csit;45;5;['INFO.yaml'];csit;closed
1263;csit;207;5;['INFO.yaml'];csit;closed
1263;csit;1263;5;['INFO.yaml'];csit;closed
180;csit;180;4;['resources/tools/presentation/generator_cpta.py'];csit;closed
906;csit;180;4;['resources/tools/presentation/generator_cpta.py'];csit;closed
906;csit;180;41;['tests/vpp/perf/crypto/10ge2p1x710-ethip4ipsec1000tnlhw-ip4base-int-aes128gcm-ndrpdr.robot', 'tests/vpp/perf/crypto/10ge2p1x710-ethip4ipsec1spe-ip4base-policy-outbound-nocrypto-ndrpdr.robot', 'tests/vpp/perf/crypto/10ge2p1x710-ethip4ipsec1tnlhw-ip4base-policy-aes256gcm-ndrpdr.robot', 'tests/vpp/perf/crypto/10ge2p1x710-ethip4ipsec1tnlhwasync-ip4base-policy-aes256gcm-ndrpdr.robot', 'tests/vpp/perf/l2/10ge2p1x710-eth-l2bdbasemaclrn-oacl1sf-100kflows-ndrpdr.robot', 'tests/vpp/perf/l2/10ge2p1x710-eth-l2bdscale10kmaclrn-ndrpdr.robot', 'tests/vpp/perf/srv6/10ge2p1x710-ethip6srhip6-ip6base-srv6enc2sids-ndrpdr.robot', 'tests/vpp/perf/vm_vhost/10ge2p1x710-dot1q-l2bdbasemaclrn-eth-2vhostvr1024-1vm-vppl2xc-ndrpdr.robot', 'tests/vpp/perf/vm_vhost/10ge2p1x710-eth-l2bdbasemaclrn-eth-2vhostvr1024-1vm-vppl2xc-ndrpdr.robot'];csit;closed
180;csit;180;41;['tests/vpp/perf/crypto/10ge2p1x710-ethip4ipsec1000tnlhw-ip4base-int-aes128gcm-ndrpdr.robot', 'tests/vpp/perf/crypto/10ge2p1x710-ethip4ipsec1spe-ip4base-policy-outbound-nocrypto-ndrpdr.robot', 'tests/vpp/perf/crypto/10ge2p1x710-ethip4ipsec1tnlhw-ip4base-policy-aes256gcm-ndrpdr.robot', 'tests/vpp/perf/crypto/10ge2p1x710-ethip4ipsec1tnlhwasync-ip4base-policy-aes256gcm-ndrpdr.robot', 'tests/vpp/perf/l2/10ge2p1x710-eth-l2bdbasemaclrn-oacl1sf-100kflows-ndrpdr.robot', 'tests/vpp/perf/l2/10ge2p1x710-eth-l2bdscale10kmaclrn-ndrpdr.robot', 'tests/vpp/perf/srv6/10ge2p1x710-ethip6srhip6-ip6base-srv6enc2sids-ndrpdr.robot', 'tests/vpp/perf/vm_vhost/10ge2p1x710-dot1q-l2bdbasemaclrn-eth-2vhostvr1024-1vm-vppl2xc-ndrpdr.robot', 'tests/vpp/perf/vm_vhost/10ge2p1x710-eth-l2bdbasemaclrn-eth-2vhostvr1024-1vm-vppl2xc-ndrpdr.robot'];csit;closed
241;vpp;361;309;['src/vnet/devices/tap/tap.c', 'src/vnet/devices/virtio/device.c', 'src/vnet/devices/virtio/node.c', 'src/vnet/devices/virtio/pci.c', 'src/vnet/devices/virtio/virtio.c', 'src/vnet/devices/virtio/virtio.h', 'src/vnet/devices/virtio/virtio_buffering.h', 'src/vnet/gso/gro_func.h', 'src/vnet/pg/input.c', 'src/vnet/CMakeLists.txt', 'src/vnet/devices/virtio/virtio_pre_input.c', 'test/test_lacp.py'];vpp;closed
906;csit;180;26;['resources/tools/presentation/generator_cpta.py', 'resources/tools/presentation/specifications/trending/elements.yaml'];csit;closed
76;csit;76;696;['docs/lab/fdio-dc-inventory-vexxhost.md', 'docs/lab/testbed_specifications.md'];csit;closed
180;csit;180;26;['resources/tools/presentation/generator_cpta.py'];csit;closed
9;vpp;8;704;['src/vppinfra/CMakeLists.txt', 'src/vppinfra/vector/test/toeplitz.c', 'src/vppinfra/vector_avx2.h', 'src/vppinfra/vector_avx512.h', 'src/vppinfra/vector/toeplitz.c', 'src/vppinfra/vector/toeplitz.h'];vpp;closed
9;vpp;8;32;['src/vppinfra/vector/test/test.c', 'src/vppinfra/vector/test/test.h'];vpp;closed
1698;vpp;9;141;['src/vnet/interface_cli.c', 'src/vppinfra/format.h', 'src/vppinfra/std-formats.c', 'MAINTAINERS', 'src/plugins/cliutils/CMakeLists.txt', 'src/plugins/cliutils/FEATURE.yaml', 'src/plugins/cliutils/cliutils.c', 'src/vnet/CMakeLists.txt', 'src/vnet/interface/monitor.c'];vpp;closed
1964;vpp;9;4;['src/plugins/crypto_native/aes.h'];vpp;closed
2457;vpp;9;8;['src/vpp/app/vppctl.c'];vpp;closed
1698;vpp;9;67;['src/vpp/app/vppctl.c'];vpp;new
1698;vpp;361;67;['src/vpp/app/vppctl.c'];vpp;new
1698;vpp;5;67;['src/vpp/app/vppctl.c'];vpp;new
1698;vpp;2421;67;['src/vpp/app/vppctl.c'];vpp;new
1698;vpp;9;120;['src/vpp/app/vppctl.c'];vpp;new
1698;vpp;5;120;['src/vpp/app/vppctl.c'];vpp;new
1698;vpp;9;194;['src/vpp/app/vppctl.c'];vpp;new
1698;vpp;5;194;['src/vpp/app/vppctl.c'];vpp;new
1698;vpp;1698;194;['src/vpp/app/vppctl.c'];vpp;new
601;vpp;8;368;['src/plugins/hs_apps/sapi/vpp_echo_bapi.c', 'src/plugins/tracedump/tracedump_test.c', 'src/tools/vppapigen/vppapigen_c.py', 'src/vat/api_format.c', 'src/vcl/vcl_bapi.c', 'src/vlibapi/api_common.h', 'src/vlibapi/api_shared.c', 'src/vlibmemory/memclnt_api.c', 'src/vlibmemory/memory_client.c', 'src/vlibmemory/socket_api.c', 'src/vlibmemory/socket_client.c', 'src/vnet/ip/ip_api.c', 'src/vnet/ip/ip_test.c', 'src/vnet/ipsec/ipsec_test.c', 'src/vnet/l2/l2_test.c', 'src/vnet/srmpls/sr_mpls_api.c'];vpp;closed
601;vpp;8;35;['src/vnet/ip/ip6_error.h', 'src/vnet/ip/reass/ip6_full_reass.c', 'src/vnet/ip/reass/ip6_sv_reass.c', 'test/test_reassembly.py'];vpp;closed
