Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
1000116,ci-management,24,"[1000007, 1000116, 1000127]","[1000007, 1000025, 1000116, 1000127, 1000741]","['jjb/pipeline/voltha/voltha-2.8/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/physical-build.groovy']",Porting fixes for radisys debian to 2.8 and 2.9,closed
1000816,voltha-openolt-adapter,68,"[1000405, 1000218, 1000127]","[1000405, 1000218, 1000127]","['jjb/pipeline/voltha/voltha-2.8/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/physical-build.groovy']",[VOL-4531] - isFlowOnKVStore refactor removed unused map (FlowIDsForOnu),new
1000007,ci-management,12,[1000007],"[1000007, 1000025, 1000127]",['jjb/voltha-test/voltha-certification.yaml'],Enabling jobs on the certification pod,closed
1000007,voltha-system-tests,2,[1000741],"[1000007, 1000025, 1000064, 1000116, 1000127, 1000741]",['VERSION'],Bumping version to 2.10.0-dev,closed
1000007,voltha-helm-charts,26,[1000007],"[1000007, 1000025, 1000116, 1000127]","['VERSION', 'bbsim-sadis-server/Chart.yaml', 'bbsim/Chart.yaml', 'voltha-adapter-openolt/Chart.yaml', 'voltha-adapter-openonu/Chart.yaml', 'voltha-infra/Chart.yaml', 'voltha-stack/Chart.yaml', 'voltha/Chart.yaml']",Bumping VERSION after VOLTHA-2.9 release,closed
1000116,voltha-docs,444,[1000007],"[1000007, 1000025, 1000116, 1000127]","['bandwidth-profiles/bandwidth-profiles.rst', 'index.rst', 'release_notes/voltha_2.9.rst', 'VERSION']",Release notes for voltha-2.9 and adding bandwidth profile documentation,closed
1000741,ci-management,12,[1000007],"[1000007, 1000025, 1000116, 1000127]",['jjb/software-upgrades.yaml'],Updated software upgrade job components versions,closed
1000741,ci-management,693,"[1000007, 1000116]","[1000007, 1000025, 1000064, 1000116, 1000127]","['jjb/pipeline/voltha/voltha-2.9/physical-build.groovy', 'jjb/pipeline/voltha/voltha-2.9/voltha-physical-functional-tests.groovy', 'jjb/voltha-test/voltha.yaml']",Added voltha-2.9 physical pod pipeline support and onf-demo-pod_1T4GEM_voltha_2.9 job,closed
1000116,voltha-helm-charts,40,[1000007],"[1000007, 1000025, 1000056, 1000116, 1000726]","['VERSION', 'bbsim-sadis-server/Chart.yaml', 'bbsim/Chart.yaml', 'voltha-adapter-openolt/Chart.yaml', 'voltha-adapter-openonu/Chart.yaml', 'voltha-infra/Chart.yaml', 'voltha-infra/values.yaml', 'voltha-stack/Chart.yaml', 'voltha/Chart.yaml', 'voltha/values.yaml']",Releasing 3.0.0 with updated charts and components for voltha 2.9 release,closed
1000741,voltha-system-tests,2,"[1000007, 1000116, 1000127]","[1000007, 1000025, 1000116, 1000127]",['VERSION'],Release version 2.9.0 for voltha-2.9,closed
1000127,voltha-openonu-adapter-go,4,"[1000007, 1000116]","[1000007, 1000025, 1000116, 1000671, 1000726, 1000741]","['VERSION', 'docs/ONU_Alarms.md']",Release tag 2.1.2 for voltha-2.9,closed
1000671,voltha-openonu-adapter-go,87,"[1000643, 1000116, 1000666]","[1000025, 1000116, 1000127, 1000607, 1000643, 1000666]","['VERSION', 'internal/pkg/common/interfaces.go', 'internal/pkg/mib/mib_sync.go', 'internal/pkg/mib/onu_device_entry.go', 'internal/pkg/swupg/onu_image_status.go']",[VOL-4523] ONU SW download fails if the already present stdby image is NOT valid,closed
1000025,sadis,8,[1000007],"[1000007, 1000025]","['api/pom.xml', 'app/pom.xml', 'pom.xml']",Release app version 5.5.0 with API version 5.5.0,closed
1000116,voltha-go,2,"[1000116, 1000127]","[1000025, 1000056, 1000116, 1000127]",['VERSION'],Releasing 3.0.2 for voltha-2.9,closed
1000127,voltha-openolt-adapter,2,"[1000116, 1000127]","[1000007, 1000025, 1000116, 1000127, 1000741]",['VERSION'],Release tag 4.1.5 for voltha-2.9,closed
1000116,voltctl,2,"[1000116, 1000127]","[1000007, 1000025, 1000116, 1000127]",['VERSION'],Releasing 1.7.4 for voltha-2.9,closed
1000007,bbsim-sadis-server,15,[1000116],"[1000003, 1000025, 1000116]","['VERSION', 'go.mod', 'go.sum', 'vendor/modules.txt']",Releasing 0.3.2 for VOLTHA-2.9 and updating voltha-lib-go to 7.1.3,closed
1000007,bbsim,6043,[1000116],"[1000003, 1000025, 1000116, 1000127]","['VERSION', 'go.mod', 'go.sum', 'internal/bbsim/devices/olt.go', 'internal/bbsim/devices/onu_test_helpers.go', 'vendor/github.com/opencord/voltha-protos/v5/go/common/common.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/common/meta.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/extension/extensions.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/openolt/openolt.pb.go', 'vendor/google.golang.org/genproto/googleapis/api/annotations/routing.pb.go', 'vendor/google.golang.org/genproto/googleapis/api/httpbody/httpbody.pb.go', 'vendor/modules.txt']",Releasing 1.9.1 for VOLTHA-2.9 and updating voltha-protos to 5.1.2,closed
1000116,ofagent-go,2,"[1000116, 1000127]","[1000025, 1000116, 1000127]",['VERSION'],Releasing 2.0.1 for voltha-2.9,closed
1000127,voltha-system-tests,6,"[1000741, 1000127]","[1000010, 1000025, 1000127, 1000741]","['tests/dt-workflow/Voltha_DT_PODTests.robot', 'tests/functional/Voltha_PODTests.robot']","Set ""Test Subscriber Delete and Add"" as non-critical for XGSPON tech until VOL-4521 is resolved.",closed
1000741,ci-management,13,"[1000741, 1000116]","[1000007, 1000025, 1000116, 1000127, 1000741]",['jjb/voltha-test/voltha.yaml'],Disabled dt-berlin-pod-gpon_1T8GEM_DT_voltha_2.8 job,closed
1000116,ci-management,12,"[1000741, 1000127]","[1000007, 1000025, 1000116, 1000127, 1000741]",['jjb/pipeline/voltha/master/physical-build.groovy'],Allowing for Radisys debian packages to be swapped at runtime,closed
1000816,bbsim,96,"[1000007, 1000405, 1000116, 1000218, 1000025, 1000601, 1000127]","[1000007, 1000405, 1000116, 1000218, 1000025, 1000601, 1000127]",['jjb/pipeline/voltha/master/physical-build.groovy'],[VOL-4518] - bbsim development for 'FlowRemove',new
1000116,ci-management,14,"[1000741, 1000116]","[1000025, 1000116, 1000127, 1000741]","['jjb/voltha-test/voltha-certification.yaml', 'jjb/voltha-test/voltha.yaml']",Removing custom old onos image from certification pod,closed
1000127,ci-management,16,"[1000116, 1000127]","[1000007, 1000025, 1000116, 1000127, 1000741]",['jjb/voltha-test/voltha-certification.yaml'],"Set ""reinstall-olt"" to true for certification pod jobs.",closed
1000741,voltha-system-tests,2,[1000025],[1000025],['jjb/voltha-test/voltha-certification.yaml'],WIP,new
1000007,sadis,2,[1000007],"[1000007, 1000025]",['pom.xml'],Updating the app to depend on ONOS 2.5.2-rc1 APIs,closed
1000643,voltha-system-tests,69,"[1000741, 1000116]","[1000007, 1000025, 1000116, 1000671, 1000741]","['libraries/onu_utilities.robot', 'tests/openonu-go-adapter/Voltha_ONUFlowChecks.robot', 'tests/openonu-go-adapter/Voltha_ONUNegativeStateTests.robot', 'tests/openonu-go-adapter/Voltha_ONUOmciGetTest.robot', 'tests/openonu-go-adapter/Voltha_ONUReconcileTests.robot', 'tests/openonu-go-adapter/Voltha_ONUStateTests.robot', 'tests/openonu-go-adapter/Voltha_ONUTemplateTests.robot']",[VOL-4516] OpenOnuAdapter output assignment of ONU serial-number to device-ID,closed
1000643,voltha-system-tests,18,"[1000741, 1000116]","[1000007, 1000011, 1000025, 1000116, 1000162, 1000671, 1000741]",['libraries/voltctl.robot'],fix Validate Device Removed,closed
1000741,voltha-system-tests,1,"[1000116, 1000127]","[1000007, 1000025, 1000116, 1000127, 1000643]",['tests/tt-workflow/Voltha_TT_PODTests.robot'],[VOL-4526] Marked DisableEnableONUTT as non-critical for bbsim testing,closed
1000116,voltha-helm-charts,5,"[1000116, 1000127]","[1000025, 1000116, 1000127]","['VERSION', 'voltha-infra/Chart.yaml', 'voltha-infra/values.yaml']",Mitigating the log4j exploit,closed
1000116,voltha-helm-charts,5,"[1000116, 1000127]","[1000007, 1000025, 1000116, 1000127, 1000726]","['voltha-infra/Chart.yaml', 'voltha-infra/values.yaml']",Mitigating the log4j exploit,closed
1000643,voltha-system-tests,26,"[1000116, 1000671]","[1000007, 1000025, 1000116, 1000671, 1000741]","['libraries/onu_utilities.robot', 'tests/openonu-go-adapter/Voltha_ONUReconcileTests.robot']",[VOL-4493] fix Flow Deletion After Adapter Restart,closed
1000726,voltha-openonu-adapter-go,10,"[1000116, 1000666]","[1000003, 1000007, 1000025, 1000116, 1000127, 1000666, 1000671]","['VERSION', 'internal/pkg/swupg/omci_onu_upgrade.go']",VOL-4504 removal of DEVICE_BUSY from the image failure reason in code,closed
1000741,ci-management,6,[1000116],"[1000007, 1000025, 1000116, 1000127]","['jjb/voltha-test/voltha-certification.yaml', 'jjb/voltha-test/voltha.yaml']",Increased DT physical master jobs pipeline timeout value,closed
1000127,voltha-openolt-adapter,80,"[1000116, 1000127]","[1000007, 1000025, 1000116, 1000127, 1000405, 1000548, 1000675]",['internal/pkg/core/openolt_flowmgr.go'],"VOL-4522: If meter mismatch occurs for any direction, the corresponding direction's schedulers/queues are not installed again",closed
1000007,voltha-system-tests,16,[1000007],"[1000007, 1000025]",['tests/scale/Voltha_Scale_Tests.robot'],Fixing the delete test at scale,closed
1000007,ci-management,9,[1000007],"[1000007, 1000025, 1000116]",['jjb/pipeline/voltha/master/voltha-scale-test.groovy'],Collecting scale result before trying to delete the device,closed
1000056,voltha-openonu-adapter-go,20467,"[1000003, 1000726, 1000218, 1000025]","[1000003, 1000726, 1000218, 1000025]",['jjb/pipeline/voltha/master/voltha-scale-test.groovy'],[VOL-4442] WIP - grpc streaming connection monitoring,new
1000056,voltha-openolt-adapter,16264,"[1000529, 1000218, 1000025, 1000127]","[1000529, 1000218, 1000025, 1000127]",['jjb/pipeline/voltha/master/voltha-scale-test.groovy'],[VOL-4442] WIP - grpc streaming connection monitoring,new
1000056,voltha-go,14770,"[1000726, 1000107, 1000218, 1000025]","[1000726, 1000107, 1000218, 1000025]",['jjb/pipeline/voltha/master/voltha-scale-test.groovy'],[VOL-4442] WIP - grpc streaming connection monitoring,new
1000056,voltha-lib-go,14669,[1000025],[1000025],['jjb/pipeline/voltha/master/voltha-scale-test.groovy'],[VOL-4442] WIP - grpc streaming connection monitoring,new
1000056,voltha-protos,1104,[1000025],[1000025],['jjb/pipeline/voltha/master/voltha-scale-test.groovy'],[VOL-4442] WIP - grpc streaming connection monitoring,new
1000007,ci-management,66,[1000007],"[1000007, 1000025, 1000116, 1000127, 1000741]","['jjb/voltha-e2e.yaml', 'jjb/voltha-scale.yaml', 'jjb/voltha-test/voltha.yaml']","Revert ""Using pre-release custom ONOS image in all tests""",closed
1000007,ci-management,66,"[1000007, 1000116]","[1000007, 1000025, 1000116, 1000127, 1000741]","['jjb/voltha-e2e.yaml', 'jjb/voltha-scale.yaml', 'jjb/voltha-test/voltha.yaml']",Using pre-release custom ONOS image in all tests,closed
1000116,voltha-onos,2,[1000007],"[1000007, 1000025]",['VERSION'],Incorporating latest ONOS fix for re-issuing flow removal requests,closed
1000127,voltha-go,36,"[1000116, 1000056, 1000127]","[1000007, 1000025, 1000056, 1000116, 1000127, 1000404, 1000643]","['rw_core/core/device/logical_agent.go', 'rw_core/core/device/logical_agent_meter.go', 'rw_core/core/device/logical_manager.go', 'rw_core/core/device/manager_state_callback.go']",VOL-4511: Fix logical Meters are not deleted from the kv store after olt device delete some times - part 3 - Delay logical device deletion from model until logical meters are cleared - During meter updates have additional checks to see if the logical device   exists in model.,closed
1000127,voltha-system-tests,35,"[1000116, 1000127]","[1000007, 1000010, 1000025, 1000064, 1000116, 1000127, 1000592, 1000741, 1000804]","['libraries/utils.robot', 'tests/dt-workflow/Voltha_DT_FailureScenarios.robot', 'tests/dt-workflow/Voltha_DT_PODTests.robot', 'tests/functional/Voltha_PODTests.robot', 'tests/tt-workflow/Voltha_TT_MultiTcontTests.robot', 'tests/tt-workflow/Voltha_TT_PODTests.robot']",[VOL-4521] - Make disble/enable ONU and PON port tests non-critical,closed
1000671,voltha-openonu-adapter-go,21,"[1000643, 1000116, 1000666]","[1000007, 1000025, 1000116, 1000127, 1000643, 1000666]","['VERSION', 'internal/pkg/core/device_handler.go', 'internal/pkg/mib/mib_sync.go', 'internal/pkg/mib/onu_device_entry.go']",[VOL-4525] openonuAdapterGo - reconciling of ONU falls back from status success to falied,closed
1000007,voltha-system-tests,2,"[1000741, 1000116]","[1000025, 1000116, 1000127, 1000741]",['tests/functional/Voltha_FailureScenarios.robot'],Minor fix in 'Verify restart ofagent container before subscriber is provisioned' to support different namespaces,closed
1000741,pod-configs,2,"[1000741, 1000127]","[1000007, 1000116, 1000127, 1000741]","['deployment-configs/tucson-pod-DT.yaml', 'deployment-configs/tucson-pod.yaml']",Added board_technology olt field for tucson pod,closed
1000007,ci-management,2,[1000007],"[1000007, 1000025]",['jjb/voltha-e2e.yaml'],Fixing typo in extra-helm params for periodic-voltha-test-bbsim,closed
1000007,voltha-system-tests,14,"[1000643, 1000064, 1000741, 1000116, 1000025, 1000127]","[1000643, 1000064, 1000741, 1000116, 1000025, 1000127]",['jjb/voltha-e2e.yaml'],Checking flows after ofagent restart,new
1000741,voltha-system-tests,3,"[1000741, 1000127]","[1000007, 1000025, 1000116, 1000127, 1000741]",['tests/dt-workflow/Voltha_DT_PODTests.robot'],Extension of Workaround for issue described in VOL-4489 to BandwidthProfileUpdateTCPDt test,closed
1000007,voltha-onos,2,[1000007],"[1000007, 1000025]",['VERSION'],Including 29674 into the master image,closed
1000007,olt,311,"[1000007, 1000116]","[1000007, 1000025, 1000116]","['impl/src/main/java/org/opencord/olt/impl/OltFlowService.java', 'impl/src/test/java/org/opencord/olt/impl/OltFlowServiceTest.java']",During subscriber removal wait for flows to be removed before installing the default EAPOL flow,closed
1000643,voltha-system-tests,218,"[1000741, 1000116]","[1000007, 1000025, 1000116, 1000671, 1000741]","['libraries/onos.robot', 'libraries/onu_utilities.robot', 'tests/openonu-go-adapter/Voltha_ONUReconcileTests.robot']",[VOL-4493] OpenOnuAdapter flow deletion after adapter restart,closed
1000127,pod-configs,4,[1000127],"[1000007, 1000127]","['deployment-configs/menlo-certification-pod-radisys-1600g-DT.yaml', 'deployment-configs/menlo-certification-pod-radisys-1600x-DT.yaml']",Update deb packages for 1600G and 1600X RadiSys OLTs in preparation for voltha-2.9 release,closed
1000127,ci-management,12,[1000127],"[1000007, 1000025, 1000116, 1000127]","['jjb/voltha-e2e.yaml', 'jjb/voltha-test/voltha-certification.yaml']",Use 3.6.2 version of the openolt agent deb package for Edgecore OLTs Enable 3200G RadiSys OLT job and disable 1600G OLT job in its place as we have received latest debian package only for 3200G OLTs.,closed
1000127,pod-configs,30,[1000127],"[1000007, 1000127]","['deployment-configs/dt-berlin-pod-gpon-DT.yaml', 'deployment-configs/dt-berlin-pod-multi-olt-DT.yaml', 'deployment-configs/dt-berlin-pod.yaml', 'deployment-configs/flex-ocp-cord-TT.yaml', 'deployment-configs/flex-ocp-cord-multi-uni-TT.yaml', 'deployment-configs/flex-ocp-cord.yaml', 'deployment-configs/menlo-certification-pod-radisys-3200g-DT.yaml', 'deployment-configs/onf-demo-pod-DT.yaml', 'deployment-configs/onf-demo-pod-openonugo-DT.yaml', 'deployment-configs/onf-demo-pod-openonugo.yaml', 'deployment-configs/onf-demo-pod.yaml', 'deployment-configs/onf-soak-pod-DT.yaml', 'deployment-configs/onf-soak-pod-openonugo.yaml', 'deployment-configs/onf-soak-pod.yaml']",Use 3.6.2 version of the openolt agent deb package for Edgecore OLTs. Use 3.6.2 version of the openolt agent deb package for Radisys 3200G OLT.,closed
1000056,ofagent-go,176,[1000127],"[1000003, 1000025, 1000116, 1000127]","['go.mod', 'go.sum', 'vendor/github.com/opencord/voltha-protos/v5/go/common/common.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/voltha/voltha.pb.go', 'vendor/modules.txt']",[VOL-4514]  Updating the protos and voltha-lib-go versions,closed
1000056,voltha-go,712,[1000127],"[1000007, 1000025, 1000116, 1000127, 1000218, 1000537]","['go.mod', 'go.sum', 'rw_core/core/adapter/agent.go', 'rw_core/core/adapter/manager.go', 'rw_core/core/api/grpc_nbi_handler.go', 'rw_core/core/core.go', 'rw_core/core/device/agent.go', 'rw_core/core/device/agent_test.go', 'rw_core/core/device/logical_agent_test.go', 'rw_core/core/device/manager_sbi.go', 'rw_core/mocks/adapter.go', 'rw_core/mocks/adapter_olt.go', 'rw_core/mocks/adapter_onu.go', 'rw_core/test/core_nbi_handler_multi_test.go', 'vendor/github.com/opencord/voltha-lib-go/v7/pkg/grpc/client.go', 'vendor/github.com/opencord/voltha-lib-go/v7/pkg/grpc/mock_core_service.go', 'vendor/github.com/opencord/voltha-protos/v5/go/adapter_service/adapter_service.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/common/common.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/core_service/core_services.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/olt_inter_adapter_service/olt_inter_adapter_service.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/onu_inter_adapter_service/onu_inter_adapter_service.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/voltha/voltha.pb.go', 'vendor/modules.txt']",[VOL-4514] Addressing device reconciliation failure,closed
1000056,voltha-openolt-adapter,2134,[1000127],"[1000007, 1000025, 1000116, 1000127, 1000218]","['cmd/openolt-adapter/main.go', 'cmd/openolt-adapter/main_test.go', 'go.mod', 'go.sum', 'internal/pkg/core/device_handler.go', 'internal/pkg/core/openolt.go', 'pkg/mocks/mockCoreClient.go', 'pkg/mocks/mockOnuInterAdapterClient.go', 'vendor/github.com/opencord/voltha-lib-go/v7/pkg/events/utils.go', 'vendor/github.com/opencord/voltha-lib-go/v7/pkg/grpc/client.go', 'vendor/github.com/opencord/voltha-lib-go/v7/pkg/grpc/mock_core_service.go', 'vendor/github.com/opencord/voltha-protos/v5/go/adapter_service/adapter_service.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/common/common.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/core_service/core_services.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/olt_inter_adapter_service/olt_inter_adapter_service.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/onu_inter_adapter_service/onu_inter_adapter_service.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/openflow_13/openflow_13.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/voltha/voltha.pb.go', 'vendor/modules.txt']",[VOL-4514] Addressing device reconciliation failure,closed
