Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
1399259;chromium/src;1003168;8;['ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.ios.zip.sha1'];chromium/src;new
1399259;chromium/src;1000623;8;['ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.ios.zip.sha1'];chromium/src;new
1453272;chromium/src;1453272;586;['ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.ios.zip.sha1'];chromium/src;new
1129265;chromiumos/platform/ec;1116125;223;['DEPS'];chromiumos/platform/ec;new
1129265;chromiumos/platform/ec;1352056;12;['DEPS'];chromiumos/platform/ec;new
1129265;chromiumos/platform/ec;1116125;12;['DEPS'];chromiumos/platform/ec;new
1129265;chromiumos/platform/ec;1296157;12;['DEPS'];chromiumos/platform/ec;new
1129265;chromiumos/platform/ec;1523717;12;['DEPS'];chromiumos/platform/ec;new
1528812;chromiumos/third_party/kernel;1413497;4;['drivers/media/virtio/virtio_video_device.c'];chromiumos/third_party/kernel;closed
1522697;chromium/src;1002507;3;['third_party/blink/renderer/bindings/core/v8/serialization/v8_script_value_serializer.cc'];chromium/src;closed
1496378;chromium/src;1116010;16;['tools/metrics/histograms/metadata/download/histograms.xml', 'tools/metrics/histograms/metadata/sb_client/histograms.xml', 'tools/metrics/histograms/metadata/safe_browsing/histograms.xml'];chromium/src;closed
1496378;chromium/src;1360997;16;['tools/metrics/histograms/metadata/download/histograms.xml', 'tools/metrics/histograms/metadata/sb_client/histograms.xml', 'tools/metrics/histograms/metadata/safe_browsing/histograms.xml'];chromium/src;closed
1347071;chromiumos/overlays/chromiumos-overlay;1513692;4;['chromeos/binhost/target/arm64-generic-POSTSUBMIT_BINHOST.conf'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1347071;4;['chromeos/binhost/target/arm64-generic-POSTSUBMIT_BINHOST.conf'];chromiumos/overlays/chromiumos-overlay;new
1498782;chromiumos/third_party/kernel;1523383;312;['block/bfq-iosched.c', 'block/bfq-wf2q.c', 'block/bfq-iosched.h'];chromiumos/third_party/kernel;closed
1498782;chromiumos/third_party/kernel;1146659;312;['block/bfq-iosched.c', 'block/bfq-wf2q.c', 'block/bfq-iosched.h'];chromiumos/third_party/kernel;closed
1334872;chromium/src;1002611;15;['chrome/browser/lookalikes/lookalike_url_navigation_throttle_browsertest.cc'];chromium/src;closed
1347071;chromiumos/overlays/chromiumos-overlay;1513692;4;['chrome/browser/lookalikes/lookalike_url_navigation_throttle_browsertest.cc'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1347071;4;['chrome/browser/lookalikes/lookalike_url_navigation_throttle_browsertest.cc'];chromiumos/overlays/chromiumos-overlay;new
1334872;chromium/src;1002611;36;['chrome/browser/ui/views/page_info/safety_tip_page_info_bubble_view_browsertest.cc', 'chrome/browser/ui/page_info/chrome_page_info_ui_delegate.cc', 'chrome/browser/ui/views/page_info/accuracy_tip_bubble_view_browsertest.cc'];chromium/src;closed
1519522;v8/v8;1519522;216;['chromeos/binhost/target/arm-generic-POSTSUBMIT_BINHOST.conf'];v8/v8;new
1003190;infra/luci/luci-go;1003190;411;['overlay-eve/prebuilt.conf'];infra/luci/luci-go;new
1003190;infra/luci/luci-go;1114919;411;['overlay-eve/prebuilt.conf'];infra/luci/luci-go;new
1003190;infra/luci/luci-go;1381059;411;['overlay-eve/prebuilt.conf'];infra/luci/luci-go;new
1459973;chromiumos/platform/tast-tests;1368736;131;['src/chromiumos/tast/local/bundles/cros/vdi/doc.go', 'src/chromiumos/tast/local/bundles/cros/vdi/open_chrome_app.go'];chromiumos/platform/tast-tests;closed
1459973;chromiumos/platform/tast-tests;1401350;131;['src/chromiumos/tast/local/bundles/cros/vdi/doc.go', 'src/chromiumos/tast/local/bundles/cros/vdi/open_chrome_app.go'];chromiumos/platform/tast-tests;closed
1459973;chromiumos/platform/tast-tests;1447768;234;['src/chromiumos/tast/local/vdi/fixtures/vdi_kiosk.go'];chromiumos/platform/tast-tests;closed
1459973;chromiumos/platform/tast-tests;1368736;234;['src/chromiumos/tast/local/vdi/fixtures/vdi_kiosk.go'];chromiumos/platform/tast-tests;closed
1459973;chromiumos/platform/tast-tests;1411065;298;['src/chromiumos/tast/local/vdi/fixtures/vdi_mgs.go', 'src/chromiumos/tast/local/vdi/fixtures/fixturehelper.go'];chromiumos/platform/tast-tests;closed
1459973;chromiumos/platform/tast-tests;1447768;298;['src/chromiumos/tast/local/vdi/fixtures/vdi_mgs.go', 'src/chromiumos/tast/local/vdi/fixtures/fixturehelper.go'];chromiumos/platform/tast-tests;closed
1459973;chromiumos/platform/tast-tests;1447768;315;['src/chromiumos/tast/local/vdi/fixtures/doc.go', 'src/chromiumos/tast/local/bundles/cros/imports.go', 'src/chromiumos/tast/common/fixture/vdi.go', 'src/chromiumos/tast/local/vdi/doc.go', 'src/chromiumos/tast/local/vdi/fixtures/vdi.go', 'src/chromiumos/tast/local/chrome/chrome.go', 'src/chromiumos/tast/local/bundles/cros/main.go'];chromiumos/platform/tast-tests;closed
1459973;chromiumos/platform/tast-tests;1368736;315;['src/chromiumos/tast/local/vdi/fixtures/doc.go', 'src/chromiumos/tast/local/bundles/cros/imports.go', 'src/chromiumos/tast/common/fixture/vdi.go', 'src/chromiumos/tast/local/vdi/doc.go', 'src/chromiumos/tast/local/vdi/fixtures/vdi.go', 'src/chromiumos/tast/local/chrome/chrome.go', 'src/chromiumos/tast/local/bundles/cros/main.go'];chromiumos/platform/tast-tests;closed
1459973;chromiumos/platform/tast-tests;1401350;315;['src/chromiumos/tast/local/vdi/fixtures/doc.go', 'src/chromiumos/tast/local/bundles/cros/imports.go', 'src/chromiumos/tast/common/fixture/vdi.go', 'src/chromiumos/tast/local/vdi/doc.go', 'src/chromiumos/tast/local/vdi/fixtures/vdi.go', 'src/chromiumos/tast/local/chrome/chrome.go', 'src/chromiumos/tast/local/bundles/cros/main.go'];chromiumos/platform/tast-tests;closed
1115930;chromium/src;1115916;93;['third_party/blink/renderer/platform/loader/fetch/resource_fetcher.h', 'third_party/blink/renderer/core/frame/local_dom_window.h', 'third_party/blink/renderer/core/dom/document.cc', 'third_party/blink/renderer/platform/loader/fetch/resource_fetcher.cc', 'third_party/blink/renderer/core/frame/local_dom_window.cc', 'third_party/blink/renderer/core/dom/document.h'];chromium/src;closed
1115930;chromium/src;1001168;93;['third_party/blink/renderer/platform/loader/fetch/resource_fetcher.h', 'third_party/blink/renderer/core/frame/local_dom_window.h', 'third_party/blink/renderer/core/dom/document.cc', 'third_party/blink/renderer/platform/loader/fetch/resource_fetcher.cc', 'third_party/blink/renderer/core/frame/local_dom_window.cc', 'third_party/blink/renderer/core/dom/document.h'];chromium/src;closed
1528457;chromium/src;1528457;105;['third_party/blink/renderer/platform/loader/fetch/resource_fetcher.h', 'third_party/blink/renderer/core/frame/local_dom_window.h', 'third_party/blink/renderer/core/dom/document.cc', 'third_party/blink/renderer/platform/loader/fetch/resource_fetcher.cc', 'third_party/blink/renderer/core/frame/local_dom_window.cc', 'third_party/blink/renderer/core/dom/document.h'];chromium/src;new
1528457;chromium/src;1255015;105;['third_party/blink/renderer/platform/loader/fetch/resource_fetcher.h', 'third_party/blink/renderer/core/frame/local_dom_window.h', 'third_party/blink/renderer/core/dom/document.cc', 'third_party/blink/renderer/platform/loader/fetch/resource_fetcher.cc', 'third_party/blink/renderer/core/frame/local_dom_window.cc', 'third_party/blink/renderer/core/dom/document.h'];chromium/src;new
1149077;chromium/src;1149077;124;['chromeos-base/termina-dlc/termina-dlc-98.14388.17.0-r1.ebuild', 'chromeos-base/termina-dlc/Manifest'];chromium/src;new
1149077;chromium/src;1122966;124;['chromeos-base/termina-dlc/termina-dlc-98.14388.17.0-r1.ebuild', 'chromeos-base/termina-dlc/Manifest'];chromium/src;new
1149077;chromium/src;1527093;124;['chromeos-base/termina-dlc/termina-dlc-98.14388.17.0-r1.ebuild', 'chromeos-base/termina-dlc/Manifest'];chromium/src;new
1347071;chromiumos/overlays/chromiumos-overlay;1513692;4;['LKGM/lkgm.xml'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1347071;4;['LKGM/lkgm.xml'];chromiumos/overlays/chromiumos-overlay;new
1328910;chromium/src;1209769;20;['chrome/browser/android/contextualsearch/contextual_search_delegate.cc', 'chrome/browser/android/search_permissions/search_permissions_service.cc'];chromium/src;closed
1414197;chromiumos/infra/recipes;1355298;11483;['full/build-name/tael-full/pass/99/14430.0.0-rc1.xml'];chromiumos/infra/recipes;new
1414197;chromiumos/infra/recipes;1414197;11483;['full/build-name/tael-full/pass/99/14430.0.0-rc1.xml'];chromiumos/infra/recipes;new
1528457;chromium/third_party/ffmpeg;1129179;24;['full/build-name/tatl-full/pass/99/14430.0.0-rc1.xml'];chromium/third_party/ffmpeg;new
1528457;chromium/third_party/ffmpeg;1255015;24;['full/build-name/tatl-full/pass/99/14430.0.0-rc1.xml'];chromium/third_party/ffmpeg;new
1337289;angle/angle;1337289;2;['android-LKGM-candidates/android-container-pi/buildspecs/99/14430.0.0-rc1.xml'];angle/angle;new
1337289;angle/angle;1256237;2;['android-LKGM-candidates/android-container-pi/buildspecs/99/14430.0.0-rc1.xml'];angle/angle;new
1347071;chromiumos/infra/suite_scheduler;1347071;92;['android-LKGM-candidates/android-container-pi/buildspecs/99/14430.0.0-rc1.xml'];chromiumos/infra/suite_scheduler;new
1508900;chromiumos/platform/tast-tests;1398801;31;['src/chromiumos/tast/local/screenshot/capture.go', 'src/chromiumos/tast/local/uidetection/finder.go', 'src/chromiumos/tast/local/uidetection/util.go'];chromiumos/platform/tast-tests;closed
1508900;chromiumos/platform/tast-tests;1450817;31;['src/chromiumos/tast/local/screenshot/capture.go', 'src/chromiumos/tast/local/uidetection/finder.go', 'src/chromiumos/tast/local/uidetection/util.go'];chromiumos/platform/tast-tests;closed
1142256;chromium/src;1000640;12;['chrome/common/pref_names.cc', 'chrome/browser/policy/configuration_policy_handler_list_factory.cc', 'chrome/common/pref_names.h', 'chrome/browser/chrome_content_browser_client.cc'];chromium/src;closed
1347071;chromiumos/overlays/chromiumos-overlay;1513692;4;['chrome/common/pref_names.cc', 'chrome/browser/policy/configuration_policy_handler_list_factory.cc', 'chrome/common/pref_names.h', 'chrome/browser/chrome_content_browser_client.cc'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1347071;4;['chrome/common/pref_names.cc', 'chrome/browser/policy/configuration_policy_handler_list_factory.cc', 'chrome/common/pref_names.h', 'chrome/browser/chrome_content_browser_client.cc'];chromiumos/overlays/chromiumos-overlay;new
1528358;chromium/src;1322206;41;['chrome/common/pref_names.cc', 'chrome/browser/policy/configuration_policy_handler_list_factory.cc', 'chrome/common/pref_names.h', 'chrome/browser/chrome_content_browser_client.cc'];chromium/src;new
1528358;chromium/src;1166470;41;['chrome/common/pref_names.cc', 'chrome/browser/policy/configuration_policy_handler_list_factory.cc', 'chrome/common/pref_names.h', 'chrome/browser/chrome_content_browser_client.cc'];chromium/src;new
1528358;chromium/src;1326277;41;['chrome/common/pref_names.cc', 'chrome/browser/policy/configuration_policy_handler_list_factory.cc', 'chrome/common/pref_names.h', 'chrome/browser/chrome_content_browser_client.cc'];chromium/src;new
1528358;chromium/src;1528358;41;['chrome/common/pref_names.cc', 'chrome/browser/policy/configuration_policy_handler_list_factory.cc', 'chrome/common/pref_names.h', 'chrome/browser/chrome_content_browser_client.cc'];chromium/src;new
1307190;chromium/src;1307190;38;['ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.ios.zip.sha1'];chromium/src;new
1377951;chromiumos/platform/tast-tests;1117055;183;['ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.ios.zip.sha1'];chromiumos/platform/tast-tests;new
1377951;chromiumos/platform/tast-tests;1441092;183;['ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_sso_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/remoting_dogfood_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.iossimulator.zip.sha1', 'ios/google_internal/frameworks/chrome_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/remoting_internal_dynamic_framework.ios.zip.sha1', 'ios/google_internal/frameworks/web_view_shell_internal_dynamic_framework.ios.zip.sha1'];chromiumos/platform/tast-tests;new
1325055;chromiumos/chromite;1520537;13;['overlay-amd64-host/prebuilt.conf'];chromiumos/chromite;new
1325055;chromiumos/chromite;1325055;13;['overlay-amd64-host/prebuilt.conf'];chromiumos/chromite;new
1325055;chromiumos/chromite;1396774;13;['overlay-amd64-host/prebuilt.conf'];chromiumos/chromite;new
1529437;chromiumos/platform/tast-tests;1271167;222;['src/chromiumos/tast/local/bundles/cros/audio/cyclic_test.go', 'src/chromiumos/tast/local/bundles/cros/audio/cyclic_bench.go'];chromiumos/platform/tast-tests;closed
1529437;chromiumos/platform/tast-tests;1459973;222;['src/chromiumos/tast/local/bundles/cros/audio/cyclic_test.go', 'src/chromiumos/tast/local/bundles/cros/audio/cyclic_bench.go'];chromiumos/platform/tast-tests;closed
1414348;chromiumos/platform/tast-tests;1398801;7;['src/chromiumos/tast/local/bundles/cros/arc/ureadahead_validation.go'];chromiumos/platform/tast-tests;closed
1414348;chromiumos/platform/tast-tests;1450817;7;['src/chromiumos/tast/local/bundles/cros/arc/ureadahead_validation.go'];chromiumos/platform/tast-tests;closed
1118373;devtools/devtools-frontend;1214214;20;['front_end/panels/elements/elementsTreeOutline.css', 'front_end/ui/legacy/Treeoutline.ts', 'front_end/panels/elements/ElementsTreeElement.ts', 'test.html'];devtools/devtools-frontend;closed
1347071;chromiumos/overlays/chromiumos-overlay;1513692;4;['front_end/panels/elements/elementsTreeOutline.css', 'front_end/ui/legacy/Treeoutline.ts', 'front_end/panels/elements/ElementsTreeElement.ts', 'test.html'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1347071;4;['front_end/panels/elements/elementsTreeOutline.css', 'front_end/ui/legacy/Treeoutline.ts', 'front_end/panels/elements/ElementsTreeElement.ts', 'test.html'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1507611;8;['LKGM/lkgm.xml'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1179631;8;['LKGM/lkgm.xml'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1115919;8;['LKGM/lkgm.xml'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1347071;8;['LKGM/lkgm.xml'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1130581;8;['LKGM/lkgm.xml'];chromiumos/overlays/chromiumos-overlay;new
1347075;chromiumos/third_party/toolchain-utils;1504745;9;['afdo_metadata/kernel_afdo.json'];chromiumos/third_party/toolchain-utils;closed
1347075;chromiumos/third_party/toolchain-utils;1504745;8;['afdo_metadata/kernel_afdo.json'];chromiumos/third_party/toolchain-utils;closed
1347075;chromiumos/third_party/toolchain-utils;1504745;9;['afdo_metadata/kernel_afdo.json'];chromiumos/third_party/toolchain-utils;closed
1001191;chromium/src;1116033;3;['chrome/updater/win/installer/installer.cc'];chromium/src;closed
1373754;chromiumos/third_party/hostap;1243287;60;['wpa_supplicant/dbus/dbus_new_handlers.c', 'wpa_supplicant/ChangeLog', 'wpa_supplicant/config.c', 'wpa_supplicant/wpa_cli.c', 'unblocked_terms.txt'];chromiumos/third_party/hostap;closed
1508900;chromiumos/platform/tast-tests;1398801;7;['src/chromiumos/tast/local/uidetection/detector.go'];chromiumos/platform/tast-tests;closed
1361259;chromiumos/platform/ec;1281040;401;['zephyr/projects/nissa/CMakeLists.txt', 'zephyr/projects/nissa/prj_nivviks.conf', 'zephyr/projects/nissa/src/usbc_config.c', 'zephyr/projects/nissa/src/charger_config.c', 'zephyr/projects/nissa/nivviks_generated.dts', 'zephyr/projects/nissa/nivviks_overlay.dts', 'zephyr/projects/nissa/include/gpio_map.h', 'zephyr/projects/nissa/src/usbc.c', 'zephyr/projects/nissa/src/charger.c'];chromiumos/platform/ec;closed
1347071;chromiumos/overlays/chromiumos-overlay;1513692;4;['overlay-kevin64/prebuilt.conf'];chromiumos/overlays/chromiumos-overlay;new
1347071;chromiumos/overlays/chromiumos-overlay;1347071;4;['overlay-kevin64/prebuilt.conf'];chromiumos/overlays/chromiumos-overlay;new
1116294;chromium/src;1116294;4;['overlay-kevin64/prebuilt.conf'];chromium/src;new
1116294;chromium/src;1001534;4;['overlay-kevin64/prebuilt.conf'];chromium/src;new
1377969;chromium/src;1359918;27;['overlay-kevin64/prebuilt.conf'];chromium/src;new
1377969;chromium/src;1333747;27;['overlay-kevin64/prebuilt.conf'];chromium/src;new
