Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Closed At;status
1102850;getsentry/sentry-php;363802;2;['LICENSE', 'LICENSE'];getsentry/sentry-php;2021-05-18T19:24:42Z;closed
857362;getsentry/sentry-php;1770485;1;['src/Integration/FatalErrorListenerIntegration.php', 'src/Options.php', 'tests/OptionsTest.php', 'src/Integration/FatalErrorListenerIntegration.php', 'src/Options.php', 'src/Options.php', 'tests/OptionsTest.php', 'src/Integration/FatalErrorListenerIntegration.php', 'src/Options.php', 'tests/OptionsTest.php', 'tests/OptionsTest.php', 'CHANGELOG.md', 'src/Options.php', 'src/Options.php', 'tests/OptionsTest.php', 'src/Integration/FatalErrorListenerIntegration.php'];getsentry/sentry-php;2021-05-13T19:08:02Z;closed
18689448;getsentry/sentry-javascript;7396;105;['CHANGELOG.md', 'MIGRATION.md'];getsentry/sentry-javascript;2022-01-03T15:45:48Z;closed
18689448;getsentry/sentry-javascript;14812505;105;['CHANGELOG.md', 'MIGRATION.md'];getsentry/sentry-javascript;2022-01-03T15:45:48Z;closed
1002541;getsentry/sentry-java;1357927;2;['buildSrc/src/main/java/Config.kt'];getsentry/sentry-java;2022-01-03T06:56:08Z;closed
1002541;getsentry/sentry-java;4999776;2;['buildSrc/src/main/java/Config.kt'];getsentry/sentry-java;2022-01-03T06:56:08Z;closed
1002541;getsentry/sentry-java;5731772;2;['buildSrc/src/main/java/Config.kt'];getsentry/sentry-java;2022-01-03T06:56:08Z;closed
2443292;getsentry/sentry-java;1357927;17;['.github/workflows/add-platform-label.yml'];getsentry/sentry-java;2021-12-23T07:38:51Z;closed
2443292;getsentry/sentry-java;1633368;17;['.github/workflows/add-platform-label.yml'];getsentry/sentry-java;2021-12-23T07:38:51Z;closed
2443292;getsentry/sentry-java;5731772;17;['.github/workflows/add-platform-label.yml'];getsentry/sentry-java;2021-12-23T07:38:51Z;closed
5731772;getsentry/sentry-java;1357927;4;['gradle/wrapper/gradle-wrapper.properties', 'CHANGELOG.md', 'sentry-android-core/src/main/java/io/sentry/android/core/ActivityLifecycleIntegration.java', 'sentry-android-core/src/main/java/io/sentry/android/core/AppStartState.java', 'sentry-android-core/src/main/java/io/sentry/android/core/SentryPerformanceProvider.java', 'CHANGELOG.md', 'CHANGELOG.md', 'buildSrc/src/main/java/Config.kt', 'CHANGELOG.md', 'buildSrc/src/main/java/Config.kt', 'sentry-android-core/api/sentry-android-core.api', 'sentry-android-core/src/main/java/io/sentry/android/core/PerformanceAndroidEventProcessor.java', 'sentry-android-core/src/test/java/io/sentry/android/core/ActivityLifecycleIntegrationTest.kt', 'sentry-android-core/src/test/java/io/sentry/android/core/AppStartStateTest.kt', 'sentry-android-core/src/main/java/io/sentry/android/core/SentryPerformanceProvider.java', 'sentry-android-core/src/test/java/io/sentry/android/core/SentryPerformanceProviderTest.kt', 'sentry-android-core/src/test/java/io/sentry/android/core/PerformanceAndroidEventProcessorTest.kt', 'sentry-android-core/src/test/java/io/sentry/android/core/SentryAndroidTest.kt', 'sentry-android-core/src/test/java/io/sentry/android/core/SentryPerformanceProviderTest.kt'];getsentry/sentry-java;2021-12-21T05:50:39Z;closed
5731772;getsentry/sentry-java;1357927;2;['gradle/wrapper/gradle-wrapper.properties'];getsentry/sentry-java;2021-12-20T10:28:37Z;closed
5731772;getsentry/sentry-java;4999776;2;['gradle/wrapper/gradle-wrapper.properties'];getsentry/sentry-java;2021-12-20T10:28:37Z;closed
5731772;getsentry/sentry-java;1357927;2;['buildSrc/src/main/java/Config.kt', 'buildSrc/src/main/java/Config.kt', 'CHANGELOG.md', 'CHANGELOG.md', 'buildSrc/src/main/java/Config.kt', 'CHANGELOG.md', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-20T10:16:08Z;closed
5731772;getsentry/sentry-java;4999776;2;['buildSrc/src/main/java/Config.kt', 'buildSrc/src/main/java/Config.kt', 'CHANGELOG.md', 'CHANGELOG.md', 'buildSrc/src/main/java/Config.kt', 'CHANGELOG.md', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-20T10:16:08Z;closed
2167618;getsentry/sentry-java;1357927;2;['buildSrc/src/main/java/Config.kt', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-19T07:34:58Z;closed
2167618;getsentry/sentry-java;4999776;2;['buildSrc/src/main/java/Config.kt', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-19T07:34:58Z;closed
763032;getsentry/sentry-java;1357927;1;['buildSrc/src/main/java/Config.kt', 'buildSrc/src/main/java/Config.kt', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-20T08:56:19Z;closed
763032;getsentry/sentry-java;4999776;1;['buildSrc/src/main/java/Config.kt', 'buildSrc/src/main/java/Config.kt', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-20T08:56:19Z;closed
5731772;getsentry/sentry-java;1357927;2;['CHANGELOG.md', 'sentry-android-core/api/sentry-android-core.api', 'sentry-android-core/src/main/java/io/sentry/android/core/ActivityLifecycleIntegration.java', 'sentry-android-core/src/main/java/io/sentry/android/core/AppStartState.java', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-16T12:05:30Z;closed
5731772;getsentry/sentry-java;1357927;1;['.github/workflows/build.yml', '.github/workflows/build.yml'];getsentry/sentry-java;2021-12-15T16:36:25Z;closed
2167618;getsentry/sentry-java;1357927;2;['buildSrc/src/main/java/Config.kt', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-15T10:44:33Z;closed
2167618;getsentry/sentry-java;4999776;2;['buildSrc/src/main/java/Config.kt', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-15T10:44:33Z;closed
5731772;getsentry/sentry-java;1357927;16;['buildSrc/src/main/java/Config.kt', 'gradle/wrapper/gradle-wrapper.properties'];getsentry/sentry-java;2021-12-15T10:45:07Z;closed
4999776;getsentry/sentry-java;1357927;24;['sentry/api/sentry.api', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/util/StringUtils.java', 'sentry/src/main/java/io/sentry/util/StringUtils.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/test/java/io/sentry/util/StringUtilsTest.kt', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileOutputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileOutputStreamTest.kt', 'sentry/api/sentry.api', 'CHANGELOG.md', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileOutputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/util/StringUtils.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java'];getsentry/sentry-java;2021-12-14T07:20:32Z;closed
1633368;getsentry/sentry-java;1357927;1;['.github/workflows/build.yml'];getsentry/sentry-java;2021-12-13T07:51:38Z;closed
1633368;getsentry/sentry-java;4999776;1;['.github/workflows/build.yml'];getsentry/sentry-java;2021-12-13T07:51:38Z;closed
9734518;getsentry/sentry-java;4999776;1;['buildSrc/src/main/java/Config.kt', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-10T23:16:21Z;closed
9734518;getsentry/sentry-java;5731772;1;['buildSrc/src/main/java/Config.kt', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-10T23:16:21Z;closed
5731772;getsentry/sentry-java;1357927;19;['CHANGELOG.md', 'sentry-android-core/src/main/java/io/sentry/android/core/DefaultAndroidEventProcessor.java', 'sentry-android-core/src/test/java/io/sentry/android/core/DefaultAndroidEventProcessorTest.kt', 'sentry/src/main/java/io/sentry/protocol/Device.java', 'CHANGELOG.md', 'sentry-android-core/src/test/java/io/sentry/android/core/DefaultAndroidEventProcessorTest.kt', 'sentry/src/main/java/io/sentry/protocol/Device.java', 'sentry/api/sentry.api', 'sentry-android-core/src/test/java/io/sentry/android/core/DefaultAndroidEventProcessorTest.kt', 'CHANGELOG.md', 'sentry/src/main/java/io/sentry/SentryClient.java', 'sentry/src/main/java/io/sentry/TracesSampler.java', 'sentry/src/test/java/io/sentry/TracesSamplerTest.kt'];getsentry/sentry-java;2021-12-09T13:01:27Z;closed
5731772;getsentry/sentry-java;1633368;19;['CHANGELOG.md', 'sentry-android-core/src/main/java/io/sentry/android/core/DefaultAndroidEventProcessor.java', 'sentry-android-core/src/test/java/io/sentry/android/core/DefaultAndroidEventProcessorTest.kt', 'sentry/src/main/java/io/sentry/protocol/Device.java', 'CHANGELOG.md', 'sentry-android-core/src/test/java/io/sentry/android/core/DefaultAndroidEventProcessorTest.kt', 'sentry/src/main/java/io/sentry/protocol/Device.java', 'sentry/api/sentry.api', 'sentry-android-core/src/test/java/io/sentry/android/core/DefaultAndroidEventProcessorTest.kt', 'CHANGELOG.md', 'sentry/src/main/java/io/sentry/SentryClient.java', 'sentry/src/main/java/io/sentry/TracesSampler.java', 'sentry/src/test/java/io/sentry/TracesSamplerTest.kt'];getsentry/sentry-java;2021-12-09T13:01:27Z;closed
3126299;getsentry/sentry-java;1357927;4;['sentry/src/main/java/io/sentry/SentryClient.java', 'sentry/src/main/java/io/sentry/TracesSampler.java', 'CHANGELOG.md', 'sentry/src/main/java/io/sentry/SentryClient.java', 'CHANGELOG.md', 'sentry/src/test/java/io/sentry/TracesSamplerTest.kt'];getsentry/sentry-java;2021-12-09T12:30:11Z;closed
3126299;getsentry/sentry-java;4999776;4;['sentry/src/main/java/io/sentry/SentryClient.java', 'sentry/src/main/java/io/sentry/TracesSampler.java', 'CHANGELOG.md', 'sentry/src/main/java/io/sentry/SentryClient.java', 'CHANGELOG.md', 'sentry/src/test/java/io/sentry/TracesSamplerTest.kt'];getsentry/sentry-java;2021-12-09T12:30:11Z;closed
4999776;getsentry/sentry-java;1357927;24;['sentry/api/sentry.api', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/util/StringUtils.java', 'sentry/src/main/java/io/sentry/util/StringUtils.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/test/java/io/sentry/util/StringUtilsTest.kt', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileOutputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileOutputStreamTest.kt', 'sentry/api/sentry.api', 'CHANGELOG.md', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileInputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/FileOutputStreamInitData.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileOutputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/util/StringUtils.java', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/test/java/io/sentry/instrumentation/file/SentryFileInputStreamTest.kt', 'sentry/src/main/java/io/sentry/instrumentation/file/FileIOSpanManager.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileInputStream.java', 'sentry/src/main/java/io/sentry/instrumentation/file/SentryFileOutputStream.java'];getsentry/sentry-java;2021-12-13T19:02:05Z;closed
5731772;getsentry/sentry-java;1357927;2;['CHANGELOG.md', 'sentry-android-fragment/src/main/java/io/sentry/android/fragment/SentryFragmentLifecycleCallbacks.kt', 'CHANGELOG.md'];getsentry/sentry-java;2021-12-01T09:46:34Z;closed
5731772;getsentry/sentry-java;1357927;22;['CHANGELOG.md', 'sentry-android-core/src/main/java/io/sentry/android/core/ActivityLifecycleIntegration.java', 'CHANGELOG.md', 'sentry-android-core/src/main/java/io/sentry/android/core/ActivityLifecycleIntegration.java', 'sentry-android-core/src/test/java/io/sentry/android/core/ActivityLifecycleIntegrationTest.kt', 'sentry-android-core/src/main/java/io/sentry/android/core/ActivityLifecycleIntegration.java'];getsentry/sentry-java;2021-11-30T10:01:26Z;closed
5731772;getsentry/sentry-java;1357927;259;['gradle/wrapper/gradle-wrapper.properties', 'gradlew'];getsentry/sentry-java;2021-11-19T08:18:03Z;closed
