Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Closed At;status
1212885;h5bp/main.css;361421;2;['README.md'];h5bp/main.css;2021-07-11T20:58:27Z;closed
361421;h5bp/html5-boilerplate;1212885;100;['dist/index.html', 'src/index.html', 'README.md', 'dist/doc/html.md', 'src/doc/html.md', 'src/doc/extend.md', 'src/doc/faq.md', '.github/dependabot.yml', '.github/workflows/publish.yaml', '.github/workflows/test.yaml', 'dist/doc/usage.md', 'dist/icon.svg', 'dist/index.html', 'package-lock.json', 'package.json', 'src/doc/usage.md', 'src/icon.svg', 'src/index.html', 'test/file_existence.js', 'dist/doc/extend.md', 'dist/doc/faq.md'];h5bp/html5-boilerplate;2021-11-10T13:25:36Z;closed
361421;h5bp/html5boilerplate.com;1212885;6;['.gitignore', 'package-lock.json', 'package.json', 'src/index.html', 'src/js/main.js', 'docs/index.html', 'package.json', 'src/index.html'];h5bp/html5boilerplate.com;2020-06-04T17:37:26Z;closed
1212885;h5bp/html5boilerplate.com;361421;2;['package.json', 'src/css/_components.css', 'src/index.html', 'docs/index.html', 'src/icon.png', 'src/tile-wide.png', 'src/tile.png'];h5bp/html5boilerplate.com;2019-05-14T02:42:05Z;closed
38164391;h5bp/server-configs-apache;846943;13;['h5bp/ssl/ssl_engine.conf'];h5bp/server-configs-apache;2020-10-08T15:41:48Z;closed
26493779;h5bp/server-configs-apache;349621;2;['src/security/content-security-policy.conf', '.travis.yml'];h5bp/server-configs-apache;2019-10-25T21:29:10Z;closed
26493779;h5bp/server-configs-apache;349621;4;['src/security/strict-transport-security.conf', 'src/security/strict-transport-security.conf'];h5bp/server-configs-apache;2019-07-08T16:35:17Z;closed
11370172;h5bp/server-configs-apache;349621;24;['src/web_performance/filename-based_webp_serving.conf'];h5bp/server-configs-apache;2020-04-13T21:33:07Z;closed
846943;h5bp/server-configs-apache;349621;13;['.travis.yml', '.travis.yml', 'httpd.conf', 'test/vhosts/server.localhost.conf', 'httpd.conf', 'src/ssl/certificate_files.conf', 'src/ssl/ocsp_stapling.conf', 'src/ssl/policy_deprecated.conf', 'src/ssl/policy_intermediate.conf', 'src/ssl/policy_modern.conf', 'src/ssl/ssl_engine.conf', '.travis.yml', 'test/vhosts/000-default.conf', 'test/vhosts/secure.server.localhost.conf', 'test/vhosts/server.localhost.conf', 'test/vhosts/www-server.localhost.conf', 'src/rewrites/rewrite_engine.conf', 'src/rewrites/rewrite_nowww.conf', 'src/rewrites/rewrite_www.conf', 'src/basic.conf', 'test/vhosts/server.localhost.conf', 'vhosts/.000-default.conf', 'vhosts/000-no-ssl-default.conf', 'vhosts/templates/example.com.conf', 'vhosts/templates/no-ssl.example.com.conf', 'README.md', 'httpd.conf', 'src/security/server_software_information.conf'];h5bp/server-configs-apache;2020-01-03T17:57:19Z;closed
1172428;h5bp/server-configs-apache;349621;2;['src/security/x-powered-by.conf', 'src/security/x-powered-by.conf', 'src/security/x-powered-by.conf'];h5bp/server-configs-apache;2019-03-26T11:27:25Z;closed
884529;h5bp/server-configs-nginx;846943;2;['h5bp/location/web_performance_filename-based_cache_busting.conf'];h5bp/server-configs-nginx;2020-05-21T13:24:10Z;closed
1172526;h5bp/server-configs-nginx;846943;7;['mime.types', 'mime.types'];h5bp/server-configs-nginx;2019-10-10T16:05:02Z;closed
846943;h5bp/server-configs-nginx;361421;38;['CHANGELOG.md'];h5bp/server-configs-nginx;2019-02-12T16:03:15Z;closed
49699333;h5bp/main.css;1212885;191;['package-lock.json', 'package.json'];h5bp/main.css;2021-06-16T14:27:47Z;closed
361421;h5bp/html5-boilerplate;1212885;13637;['dist/package.json', 'package-lock.json', 'src/package.json', 'dist/.gitignore', 'dist/package.json', 'src/.gitignore', 'src/package.json', 'dist/.gitignore', 'dist/.parcel-cache/data.mdb', 'dist/.parcel-cache/lock.mdb', 'dist/package-lock.json', 'dist/package.json', 'package-lock.json', 'src/.gitignore', 'src/package-lock.json', 'src/package.json'];h5bp/html5-boilerplate;2021-11-02T02:48:45Z;closed
361421;h5bp/html5boilerplate.com;1212885;8;['package.json', 'src/index.html', 'src/index.html', 'docs/index.html', 'package.json', 'src/index.html', 'package.json', 'docs/index.html', 'docs/index.html', 'src/index.html'];h5bp/html5boilerplate.com;2019-02-12T14:42:46Z;closed
1212885;h5bp/html5boilerplate.com;361421;2;['src/site.webmanifest'];h5bp/html5boilerplate.com;2018-07-24T15:56:18Z;closed
1212885;h5bp/html5boilerplate.com;361421;8;['.editorconfig', 'package.json', 'src/browserconfig.xml'];h5bp/html5boilerplate.com;2018-07-24T15:56:53Z;closed
1212885;h5bp/html5boilerplate.com;361421;488;['.editorconfig', 'src/404.html', 'src/index.html'];h5bp/html5boilerplate.com;2018-05-01T11:21:15Z;closed
1212885;h5bp/html5boilerplate.com;361421;5;['src/site.webmanifest'];h5bp/html5boilerplate.com;2018-04-09T11:38:15Z;closed
1212885;h5bp/html5boilerplate.com;361421;2;['src/index.html', 'src/js/main.js', 'src/css/_base.css', 'src/css/_print.css', 'package.json'];h5bp/html5boilerplate.com;2018-04-09T11:37:51Z;closed
1212885;h5bp/Front-end-Developer-Interview-Questions;361421;8;['.github/dependabot.yml'];h5bp/Front-end-Developer-Interview-Questions;2020-09-06T00:06:07Z;closed
536918;h5bp/Front-end-Developer-Interview-Questions;361421;2;['src/questions/javascript-questions.md', 'src/questions/javascript-questions.md', 'src/questions/javascript-questions.md'];h5bp/Front-end-Developer-Interview-Questions;2020-08-04T02:00:07Z;closed
55234838;h5bp/Front-end-Developer-Interview-Questions;4672033;1;['src/questions/javascript-questions.md'];h5bp/Front-end-Developer-Interview-Questions;2020-02-06T07:33:59Z;closed
1820017;h5bp/server-configs-apache;349621;4;['dist/.htaccess', 'src/rewrites/rewrite_http_to_https.conf'];h5bp/server-configs-apache;2017-10-08T10:51:59Z;closed
1212885;h5bp/main.css;361421;2;['.github/dependabot.yml', '.github/dependabot.yml'];h5bp/main.css;2020-08-21T13:38:13Z;closed
1212885;h5bp/main.css;361421;658;['.stylelintrc', 'dist/_helpers.css', 'dist/_print.css', 'dist/main.css', 'package-lock.json', 'package.json', 'src/_helpers.css', 'src/_print.css'];h5bp/main.css;2020-04-28T21:32:24Z;closed
1212885;h5bp/main.css;361421;2;['.travis.yml'];h5bp/main.css;2020-03-17T00:53:56Z;closed
1212885;h5bp/main.css;361421;3025;['package-lock.json', 'package.json'];h5bp/main.css;2020-03-17T00:54:20Z;closed
49699333;h5bp/html5-boilerplate;1212885;14;['package-lock.json', 'package.json'];h5bp/html5-boilerplate;2021-04-22T07:16:28Z;closed
4672033;h5bp/Front-end-Developer-Interview-Questions;361421;11;['README.md', 'src/_data/maintainers.json', 'src/assets/images/bg.png', 'src/translations/russian/README.md', 'src/translations/turkish/README.md', 'src/translations/ukrainian/README.md'];h5bp/Front-end-Developer-Interview-Questions;2019-07-27T00:32:52Z;closed
4672033;h5bp/Front-end-Developer-Interview-Questions;6904368;11;['README.md', 'src/_data/maintainers.json', 'src/assets/images/bg.png', 'src/translations/russian/README.md', 'src/translations/turkish/README.md', 'src/translations/ukrainian/README.md'];h5bp/Front-end-Developer-Interview-Questions;2019-07-27T00:32:52Z;closed
459713;h5bp/Front-end-Developer-Interview-Questions;4672033;5483;['.all-contributorsrc', 'CONTRIBUTORS.md', 'README.md', '.all-contributorsrc', 'CONTRIBUTORS.md', 'README.md', '.all-contributorsrc', 'CONTRIBUTORS.md', 'README.md', '.all-contributorsrc', 'CONTRIBUTORS.md', 'README.md', '.all-contributorsrc', 'CONTRIBUTORS.md', 'README.md', '.all-contributorsrc', 'CONTRIBUTORS.md', 'README.md', 'package-lock.json', 'package.json', 'src/_data/contributors.json', 'src/_data/maintainers.json', 'src/_data/og.json', 'src/_data/questions.json', 'src/_includes/assets/css/content.css', 'src/_includes/assets/css/header.css', 'src/_includes/assets/css/navigation.css', 'src/_includes/assets/css/prism.css', 'src/_includes/components/footer.njk', 'src/_includes/components/navigation.njk', 'src/about.njk', 'src/index.njk'];h5bp/Front-end-Developer-Interview-Questions;2019-07-25T00:19:50Z;closed
1212885;h5bp/Front-end-Developer-Interview-Questions;4672033;2;['src/_includes/components/footer.njk'];h5bp/Front-end-Developer-Interview-Questions;2019-06-20T15:00:19Z;closed
1212885;h5bp/main.css;361421;4;['.gitignore'];h5bp/main.css;2019-06-18T11:15:04Z;closed
1212885;h5bp/main.css;361421;15;['CHANGELOG.md', 'dist/_base.css', 'dist/_helpers.css', 'dist/_mqs.css', 'dist/_print.css', 'dist/main.css', 'package.json', 'CHANGELOG.md', 'package.json', 'dist/_base.css', 'dist/_helpers.css', 'dist/_mqs.css', 'dist/_print.css', 'dist/main.css'];h5bp/main.css;2019-06-03T18:51:14Z;closed
1212885;h5bp/main.css;361421;2;['README.md'];h5bp/main.css;2019-04-12T03:03:51Z;closed
361421;h5bp/main.css;1212885;287;['.stylelintrc', '.stylelintrc', 'dist/_helpers.css', 'dist/_mqs.css', 'dist/_print.css', 'dist/main.css', 'package.json', 'src/_custom.css', 'src/_mqs.css', 'src/_print.css', 'src/main.css'];h5bp/main.css;2019-04-12T03:08:05Z;closed
1212885;h5bp/main.css;361421;2;['package.json'];h5bp/main.css;2018-11-26T16:52:50Z;closed
1212885;h5bp/html5-boilerplate;361421;12;['dist/doc/html.md', 'dist/index.html', 'dist/js/vendor/modernizr-3.11.4.min.js', 'dist/js/vendor/modernizr-3.11.6.min.js', 'src/doc/html.md'];h5bp/html5-boilerplate;2021-03-25T14:57:33Z;closed
49699333;h5bp/html5-boilerplate;1212885;28;['package-lock.json', 'package.json'];h5bp/html5-boilerplate;2021-03-25T14:19:08Z;closed
1212885;h5bp/html5-boilerplate;361421;385;['dist/.htaccess', 'dist/package-lock.json', 'package-lock.json', 'package.json'];h5bp/html5-boilerplate;2021-03-12T16:42:00Z;closed
134630;h5bp/html5-boilerplate;361421;82;['src/doc/html.md', 'dist/doc/html.md'];h5bp/html5-boilerplate;2021-03-05T18:42:23Z;closed
4672033;h5bp/Front-end-Developer-Interview-Questions;361421;8584;['.github/PULL_REQUEST_TEMPLATE.md', '_site/404.html', '_site/about/index.html', '_site/assets/images/apple-touch-icon.png', '_site/assets/images/favicon-32x32.png', '_site/assets/images/favicon-96x96.png', '_site/assets/images/gradient.svg', '_site/assets/images/og-image.png', '_site/index.html', '_site/questions/coding-questions/index.html', '_site/questions/css-questions/index.html', '_site/questions/fun-questions/index.html', '_site/questions/general-questions/index.html', '_site/questions/html-questions/index.html', '_site/questions/javascript-questions/index.html', '_site/questions/network-questions/index.html', '_site/questions/performance-questions/index.html', '_site/questions/testing-questions/index.html', '_site/sitemap.xml', '_site/translations/arabic/index.html', '_site/translations/bulgarian/index.html', '_site/translations/burmese/index.html', '_site/translations/chinese-traditional/index.html', '_site/translations/chinese/index.html', '_site/translations/croatian/index.html', '_site/translations/czech/index.html', '_site/translations/danish/index.html', '_site/translations/dutch/index.html', '_site/translations/farsi/index.html', '_site/translations/french/index.html', '_site/translations/german/index.html', '_site/translations/greek/index.html', '_site/translations/hebrew/index.html', '_site/translations/hungarian/index.html', '_site/translations/index.html', '_site/translations/indonesian/index.html', '_site/translations/italian/index.html', '_site/translations/japanese/index.html', '_site/translations/korean/index.html', '_site/translations/korean/reference.html', '_site/translations/latvian/index.html', '_site/translations/polish/index.html', '_site/translations/portuguese/index.html', '_site/translations/romanian/index.html', '_site/translations/russian/index.html', '_site/translations/serbian/index.html', '_site/translations/slovakian/index.html', '_site/translations/slovenian/index.html', '_site/translations/spanish/index.html', '_site/translations/swedish/index.html', '_site/translations/turkish/index.html', '_site/translations/ukrainian/index.html', '_site/translations/vietnamese/index.html', 'config/eleventy.config.js', 'deploy.sh', 'package-lock.json', 'package.json', 'src/404.njk', 'src/_data/maintainers.json', 'src/_data/questions.json', 'src/_data/site.json', 'src/_data/translations.json', 'src/_includes/assets/css/content.css', 'src/_includes/assets/css/defaults.css', 'src/_includes/assets/css/footer.css', 'src/_includes/assets/css/header.css', 'src/_includes/assets/css/navigation.css', 'src/_includes/assets/css/prism.css', 'src/_includes/assets/css/variables.css', 'src/_includes/assets/js/app.js', 'src/_includes/components/footer.njk', 'src/_includes/components/navigation.njk', 'src/_includes/layouts/default.njk', 'src/_includes/layouts/page.njk', 'src/about.njk', 'src/assets/images/apple-touch-icon.png', 'src/assets/images/favicon-32x32.png', 'src/assets/images/favicon-96x96.png', 'src/assets/images/gradient.svg', 'src/assets/images/og-image.png', 'src/index.njk', 'src/questions/coding-questions.md', 'src/questions/css-questions.md', 'src/questions/fun-questions.md', 'src/questions/general-questions.md', 'src/questions/html-questions.md', 'src/questions/javascript-questions.md', 'src/questions/network-questions.md', 'src/questions/performance-questions.md', 'src/questions/testing-questions.md', 'src/sitemap.xml.njk', 'src/translations.njk', 'src/translations/arabic/README.md', 'src/translations/bulgarian/README.md', 'src/translations/burmese/README.md', 'src/translations/chinese-traditional/README.md', 'src/translations/chinese/README.md', 'src/translations/croatian/README.md', 'src/translations/czech/README.md', 'src/translations/danish/README.md', 'src/translations/dutch/README.md', 'src/translations/farsi/README.md', 'src/translations/french/README.md', 'src/translations/german/README.md', 'src/translations/greek/README.md', 'src/translations/hebrew/README.md', 'src/translations/hungarian/README.md', 'src/translations/indonesian/README.md', 'src/translations/italian/README.md', 'src/translations/japanese/README.md', 'src/translations/korean/README.md', 'src/translations/korean/Reference.md', 'src/translations/latvian/README.md', 'src/translations/polish/README.md', 'src/translations/portuguese/README.md', 'src/translations/romanian/README.md', 'src/translations/russian/README.md', 'src/translations/serbian/README.md', 'src/translations/slovakian/README.md', 'src/translations/slovenian/README.md', 'src/translations/spanish/README.md', 'src/translations/swedish/README.md', 'src/translations/turkish/README.md', 'src/translations/ukrainian/README.md', 'src/translations/vietnamese/README.md'];h5bp/Front-end-Developer-Interview-Questions;2018-12-02T21:28:34Z;closed
5851280;h5bp/create-html5-boilerplate;361421;3;['.github/dependabot.yml'];h5bp/create-html5-boilerplate;2020-09-08T20:11:53Z;closed
5851280;h5bp/create-html5-boilerplate;1212885;3;['.github/dependabot.yml'];h5bp/create-html5-boilerplate;2020-09-08T20:11:53Z;closed
18737653;h5bp/Front-end-Developer-Interview-Questions;4672033;106;['website/pages/en/index.js', 'website/siteConfig.js', 'website/static/img/docusaurus.svg', 'website/static/img/favicon.png', 'website/static/img/favicon/favicon.ico', 'website/static/css/custom.css'];h5bp/Front-end-Developer-Interview-Questions;2018-03-11T17:05:44Z;closed
5851280;h5bp/create-html5-boilerplate;1212885;69;['cli.js', 'package-lock.json', 'package.json', 'index.js', 'lib/cli.js', 'lib/countries.json', 'package.json', 'CHANGELOG.md', 'README.md', 'index.js', 'lib/cli.js', 'package-lock.json', 'package.json', 'lib/cli.js', 'lib/countries.json', 'index.js', 'lib/cli.js', 'package-lock.json', 'tests/test.js', 'tests/test.js', 'lib/cli.js', 'package.json', 'lib/cli.js', 'lib/cli.js', 'lib/countries.json', 'lib/cli.js', 'lib/cli.js', 'package.json', 'lib/cli.js', 'lib/countries.json', 'lib/cli.js', 'package-lock.json', 'package.json', 'lib/cli.js', 'tests/test.js', 'lib/cli.js', 'package.json', 'tests/test.js', 'lib/cli.js', '.github/workflows/coveralls.yml', 'README.md', 'package.json'];h5bp/create-html5-boilerplate;2020-06-12T16:02:13Z;closed
361421;h5bp/html5-boilerplate;1212885;103;['CHANGELOG.md', 'dist/doc/html.md', 'dist/doc/js.md', 'dist/doc/usage.md', 'dist/index.html', 'src/doc/html.md', 'src/doc/js.md', 'src/doc/usage.md', 'src/index.html', 'src/js/app.js', 'test/file_existence.js', 'dist/css/style.css', 'dist/doc/TOC.md', 'dist/doc/css.md', 'dist/doc/usage.md', 'dist/index.html', 'dist/package-lock.json', 'dist/package.json', 'gulpfile.babel.js', 'src/doc/TOC.md', 'src/doc/css.md', 'src/doc/usage.md', 'src/index.html', 'test/file_content.js', 'test/file_existence.js', 'CHANGELOG.md', 'dist/js/app.js', 'dist/js/vendor/modernizr-3.11.3.min.js', 'dist/doc/extend.md', 'dist/doc/html.md', 'dist/doc/js.md', 'dist/doc/usage.md', 'dist/index.html', 'dist/js/plugins.js', 'src/doc/extend.md', 'src/doc/html.md', 'src/doc/js.md', 'src/doc/usage.md', 'src/index.html', 'src/js/plugins.js', 'test/file_existence.js', 'package-lock.json', 'package.json'];h5bp/html5-boilerplate;2020-09-30T13:12:52Z;closed
33627666;h5bp/html5-boilerplate;1212885;8;['dist/css/style.css', 'dist/index.html', 'gulpfile.babel.js', 'src/index.html', 'test/file_content.js', 'test/file_existence.js', 'dist/doc/TOC.md', 'dist/doc/css.md', 'dist/doc/usage.md', 'src/doc/TOC.md', 'src/doc/css.md', 'src/doc/usage.md', 'dist/package-lock.json', 'dist/package.json', 'CHANGELOG.md', 'CHANGELOG.md', 'dist/doc/TOC.md', 'dist/doc/css.md', 'src/doc/TOC.md', 'src/doc/css.md'];h5bp/html5-boilerplate;2020-09-28T12:35:29Z;closed
361421;h5bp/html5-boilerplate;1212885;6;['CHANGELOG.md', 'dist/doc/html.md', 'dist/doc/js.md', 'dist/doc/usage.md', 'dist/index.html', 'src/doc/html.md', 'src/doc/js.md', 'src/doc/usage.md', 'src/index.html', 'src/js/app.js', 'test/file_existence.js', 'dist/css/style.css', 'dist/doc/TOC.md', 'dist/doc/css.md', 'dist/doc/usage.md', 'dist/index.html', 'dist/package-lock.json', 'dist/package.json', 'gulpfile.babel.js', 'src/doc/TOC.md', 'src/doc/css.md', 'src/doc/usage.md', 'src/index.html', 'test/file_content.js', 'test/file_existence.js', 'CHANGELOG.md', 'dist/js/app.js', 'dist/js/vendor/modernizr-3.11.3.min.js'];h5bp/html5-boilerplate;2020-09-30T02:20:40Z;closed
1212885;h5bp/html5-boilerplate;361421;3;['.github/dependabot.yml'];h5bp/html5-boilerplate;2020-09-07T13:14:29Z;closed
1212885;h5bp/html5-boilerplate;361421;4;['.github/dependabot.yml'];h5bp/html5-boilerplate;2020-08-19T12:56:07Z;closed
1212885;h5bp/html5-boilerplate;361421;6;['dist/index.html', 'dist/js/vendor/modernizr-3.11.3.min.js'];h5bp/html5-boilerplate;2020-08-17T12:51:16Z;closed
1212885;h5bp/html5-boilerplate;361421;1193;['package-lock.json'];h5bp/html5-boilerplate;2020-06-05T13:43:05Z;closed
361421;h5bp/html5-boilerplate;1212885;7;['.github/workflows/publish.yaml'];h5bp/html5-boilerplate;2020-06-04T12:45:12Z;closed
1212885;h5bp/html5-boilerplate;361421;15;['src/doc/extend.md', 'dist/doc/extend.md'];h5bp/html5-boilerplate;2020-05-30T22:45:06Z;closed
361421;h5bp/html5-boilerplate;1212885;80;['.github/workflows/npmpublish.yml', '.github/workflows/publish.yaml'];h5bp/html5-boilerplate;2020-05-11T17:59:53Z;closed
361421;h5bp/html5-boilerplate;1212885;72;['dist/index.html', 'src/index.html', 'dist/doc/html.md', 'src/doc/html.md'];h5bp/html5-boilerplate;2020-05-05T19:37:53Z;closed
361421;h5bp/html5-boilerplate;1212885;2;['CHANGELOG.md', 'CHANGELOG.md', 'package-lock.json', 'package.json', 'CHANGELOG.md', '.eslintrc.js', 'dist/404.html', 'dist/doc/css.md', 'dist/doc/misc.md', 'src/404.html', 'src/doc/css.md', 'src/doc/faq.md', 'src/doc/misc.md', 'dist/css/main.css', 'dist/doc/faq.md', 'package-lock.json', 'dist/css/main.css', 'dist/index.html', 'dist/js/vendor/modernizr-3.8.0.min.js', 'package-lock.json', 'package.json', '.github/workflows/npmpublish.yml', '.github/workflows/npmpublish.yml', 'README.md', 'CHANGELOG.md', 'package.json', 'CHANGELOG.md', 'README.md', 'dist/css/main.css', 'package-lock.json', 'dist/css/main.css', 'package-lock.json', 'package.json', 'dist/.editorconfig', 'dist/doc/extend.md', 'dist/doc/html.md', 'package-lock.json', 'package.json', 'src/.editorconfig', 'src/doc/extend.md', 'src/doc/html.md', 'CHANGELOG.md'];h5bp/html5-boilerplate;2019-11-19T18:43:14Z;closed
1212885;h5bp/html5-boilerplate;361421;20;['dist/doc/css.md', 'dist/doc/misc.md', 'src/doc/css.md', 'src/doc/misc.md'];h5bp/html5-boilerplate;2019-10-25T15:17:50Z;closed
1212885;h5bp/html5-boilerplate;361421;6;['.editorconfig'];h5bp/html5-boilerplate;2019-10-14T17:40:19Z;closed
1212885;h5bp/html5-boilerplate;361421;811;['.jscsrc', 'gulpfile.babel.js', 'package-lock.json', 'package.json'];h5bp/html5-boilerplate;2019-10-14T17:41:05Z;closed
1212885;h5bp/html5-boilerplate;361421;2;['package.json'];h5bp/html5-boilerplate;2019-06-04T15:01:56Z;closed
1212885;h5bp/html5-boilerplate;81942;4;['dist/index.html', 'src/index.html'];h5bp/html5-boilerplate;2019-06-03T11:20:25Z;closed
1212885;h5bp/html5-boilerplate;361421;16;['dist/doc/html.md', 'src/doc/html.md'];h5bp/html5-boilerplate;2019-05-02T11:48:35Z;closed
1212885;h5bp/html5-boilerplate;361421;24;['dist/doc/html.md', 'src/doc/html.md', 'dist/doc/html.md', 'src/doc/html.md'];h5bp/html5-boilerplate;2019-03-19T20:37:48Z;closed
1212885;h5bp/html5-boilerplate;361421;4;['dist/js/vendor/modernizr-3.7.0.min.js'];h5bp/html5-boilerplate;2019-03-11T14:38:53Z;closed
1212885;h5bp/html5-boilerplate;361421;5;['dist/css/main.css'];h5bp/html5-boilerplate;2019-03-08T17:22:02Z;closed
1212885;h5bp/html5-boilerplate;361421;46;['dist/doc/html.md', 'dist/index.html', 'src/doc/html.md', 'src/index.html'];h5bp/html5-boilerplate;2019-03-08T21:55:46Z;closed
1212885;h5bp/html5-boilerplate;361421;118;['dist/doc/css.md', 'dist/doc/html.md'];h5bp/html5-boilerplate;2019-02-08T11:28:14Z;closed
1212885;h5bp/html5-boilerplate;361421;6;['package.json'];h5bp/html5-boilerplate;2019-02-08T11:29:13Z;closed
1212885;h5bp/html5-boilerplate;361421;3;['CHANGELOG.md', 'CHANGELOG.md'];h5bp/html5-boilerplate;2019-02-08T21:08:34Z;closed
29491356;h5bp/html5-boilerplate;1212885;2;['dist/css/normalize.css', 'package.json'];h5bp/html5-boilerplate;2018-12-17T20:51:57Z;closed
361421;h5bp/html5-boilerplate;1212885;116;['src/doc/css.md'];h5bp/html5-boilerplate;2018-10-23T14:47:06Z;closed
361421;h5bp/html5-boilerplate;1212885;4;['dist/css/main.css', 'gulpfile.babel.js', 'package.json', 'src/css/main.css', 'package.json', 'dist/site.webmanifest', 'package.json', 'src/site.webmanifest', 'dist/css/main.css', 'test/file_content.js'];h5bp/html5-boilerplate;2018-10-09T15:31:28Z;closed
1212885;h5bp/html5-boilerplate;361421;17;['dist/doc/TOC.md', 'dist/doc/extend.md', 'package.json'];h5bp/html5-boilerplate;2018-08-30T15:59:21Z;closed
1212885;h5bp/html5-boilerplate;361421;2;['.github/CONTRIBUTING.md', 'dist/doc/css.md', 'dist/doc/html.md', 'src/doc/css.md', 'src/doc/html.md', 'CHANGELOG.md', 'CHANGELOG.md'];h5bp/html5-boilerplate;2018-04-05T01:59:48Z;closed
1212885;h5bp/html5-boilerplate;361421;16;['dist/doc/html.md', 'src/doc/html.md'];h5bp/html5-boilerplate;2018-03-06T15:20:02Z;closed
1212885;h5bp/html5-boilerplate;361421;154;['dist/css/main.css', 'dist/index.html', 'dist/js/vendor/modernizr-3.6.0.min.js', 'package.json', 'dist/css/normalize.css', 'package.json'];h5bp/html5-boilerplate;2018-03-06T02:50:54Z;closed
1212885;h5bp/html5-boilerplate;361421;10;['dist/index.html', 'dist/js/vendor/jquery-3.3.1.min.js', 'package.json'];h5bp/html5-boilerplate;2018-01-25T12:57:54Z;closed
49699333;h5bp/html5please;1212885;2;['package.json'];h5bp/html5please;None;open
49699333;h5bp/html5please;1212885;2;['package.json'];h5bp/html5please;None;open
1212885;h5bp/h5bp.github.io;361421;6;['index.html'];h5bp/h5bp.github.io;None;open
49699333;h5bp/html5please;1212885;2;['package.json'];h5bp/html5please;None;open
1212885;h5bp/h5bp.github.io;361421;6;['index.html'];h5bp/h5bp.github.io;None;open
